Team A,Team B,Score A,Score B,Date,Competition,SourceURL
Scottsdale 14 Sandsharks Black,Phoenix United 2015 Academy,1,2,12/6/2024,Salvation Army Christmas Angel,
Phoenix Premier FC 14B CG,Scottsdale 14 Sandsharks Black,7,0,11/10/2024,Kick for the Cure,
FSC United 14 Boys,Scottsdale 14 Sandsharks Black,0,6,11/10/2024,Kick for the Cure,
Scottsdale 14 Sandsharks Black,Phoenix Valley Soccer Club boys 2014,2,1,11/9/2024,Kick for the Cure,
Hustle Hard 2014- Boys,Scottsdale 14 Sandsharks Black,2,6,11/2/2024,OPEN League: Season 1,
Scottsdale 14 Sandsharks Black,Phoenix Premier FC 14B White,4,0,10/26/2024,OPEN League: Season 1,
Scottsdale 14 Sandsharks Black,PRFC Scottsdale 14B Copa,8,1,10/18/2024,OPEN League: Season 1,
Phoenix Premier FC 14B SW,Scottsdale 14 Sandsharks Black,10,1,9/7/2024,OPEN League: Season 1,
Deportivo Mexico 14B,CAC 14/15B (Conroy),3,3,9/28/2025,Socctoberfest,
Milan,CAC 14/15B (Conroy),2,1,9/28/2025,Socctoberfest,
CAC 14/15B (Conroy),SFC XOLOS ARIZONA 2014,2,6,9/27/2025,Socctoberfest,
CAC 14/15B (Conroy),14B Felix Nogales,3,3,9/27/2025,Socctoberfest,
CAC 14/15B (Conroy),Eagles F.C.,3,2,9/20/2025,Tournaments,
PRFC West Valley 14B Pre-Academy,CAC 14/15B (Conroy),6,0,9/20/2025,Tournaments,
Amore 2014 Boys,CAC 14/15B (Conroy),3,1,8/31/2025,Phoenix Rising Cup,
PRFC Southeast Valley 14B Predator,CAC 14/15B (Conroy),4,0,8/30/2025,Phoenix Rising Cup,
CAC 14/15B (Conroy),AZ Arsenal 14 Boys Teal CB,0,8,8/30/2025,Phoenix Rising Cup,
CAC 14/15B (Conroy),AZ Arsenal 14 Boys Teal CJB,9,6,7/20/2025,Inside Classic,
CAC 14/15B (Conroy),PRFC Southeast Valley 14B Predator,4,5,7/19/2025,Inside Classic,
AZ Arsenal 14 Boys Teal CB,CAC 14/15B (Conroy),5,4,7/19/2025,Inside Classic,
Milan,CAC 14/15B (Conroy),2,3,4/6/2025,CDO Challenge Cup,
VSC 2014 Boys White,CAC 14/15B (Conroy),1,2,3/8/2025,PCJSL League Play 2024/25,
CDO 14B Elite,CAC 14/15B (Conroy),5,2,2/15/2025,Jacobs Classic,
CAC 14/15B (Conroy),Milan,2,3,2/8/2025,PCJSL League Play 2024/25,
CAC 14/15B (Conroy),Santos 15B,1,0,1/25/2025,PCJSL League Play 2024/25,
CDO 14B Elite,CAC 14/15B (Conroy),3,2,1/19/2025,Fort Lowell Shootout,
14B Hinds,CAC 14/15B (Conroy),5,2,1/18/2025,Fort Lowell Shootout,
CDO 14B Elite,CAC 14/15B (Conroy),9,0,11/16/2024,PCJSL League Play 2024/25,
Madison FC 14 Gold Boys Storm,CAC 14/15B (Conroy),11,0,11/10/2024,Kick for the Cure,
CAC 14/15B (Conroy),PRFC West Valley 14B Pre-Academy,0,6,11/9/2024,Kick for the Cure,
CCV STARS 14 Boys Navy PEO,CAC 14/15B (Conroy),3,1,11/9/2024,Kick for the Cure,
CAC 14/15B (Conroy),14B Blue #1,3,0,10/19/2024,CDO Southwest Showdown,
Eagles F.C.,CAC 14/15B (Conroy),2,0,10/19/2024,CDO Southwest Showdown,
CAC 14/15B (Conroy),CDO 14B Elite,3,5,10/12/2024,PCJSL League Play 2024/25,
CDO 14B Elite,CAC 14/15B (Conroy),3,0,10/6/2024,Socctoberfest,
CDO 14B Elite,CAC 14/15B (Conroy),2,0,10/6/2024,Socctoberfest,
Milan,CAC 14/15B (Conroy),1,1,10/5/2024,Socctoberfest,
AZ Arsenal 14 Boys Teal 2 SC,CAC 14/15B (Conroy),5,0,9/22/2024,Tournaments,
Hustle Hard 2014- Boys,CAC 14/15B (Conroy),0,1,9/15/2024,Cactus Kick Off,
CCV STARS 14 Boys Navy LAV,CAC 14/15B (Conroy),0,1,9/14/2024,Cactus Kick Off,
NOS Santos 14 Boys White,CCV Stars 14 Boys North Navy,3,3,10/4/2025,OPEN League: Season 1,
NOS Santos 14 Boys White,PRFC Desert Foothills 14B Predator,2,2,9/20/2025,OPEN League: Season 1,
NOS Santos 14 Boys White,14B Moyer,0,9,9/13/2025,Cactus Kick Off,
Tuzos Royals 14 Pre-Academy,NOS Santos 14 Boys White,6,0,9/13/2025,Cactus Kick Off,
14B Engilman,NOS Santos 14 Boys White,6,0,9/12/2025,Cactus Kick Off,
NOS Santos 14 Boys White,SCUM East Valley 14B Ninjas,3,0,9/6/2025,OPEN League: Season 1,
NOS Santos 14 Boys White,Amore 2014 Boys,4,5,4/19/2025,East Valley Spring Invitational,
NOS Santos 14 Boys White,PRFC West Valley 14B Predator,1,3,4/18/2025,East Valley Spring Invitational,
Phoenix Premier FC 14B White,NOS Santos 14 Boys White,1,1,4/14/2025,East Valley Spring Invitational,
NOS Santos 14 Boys White,PRFC North Valley 14B Copa,5,3,3/1/2025,Futsal B and G ,
NOS Santos 14 Boys White,PSG 14B Blue,0,8,2/15/2025,Futsal B and G ,
NOS Santos 14 Boys White,Tuzos 2014 Nava,2,4,2/1/2025,Futsal B and G ,
AZEV B2014 (WHITE),NOS Santos 14 Boys White,3,1,1/25/2025,Futsal B and G ,
CCV STARS 14 Boys White PEO,NOS Santos 14 Boys White,2,0,12/7/2024,Salvation Army Christmas Angel,
PRFC North Valley 14B Copa,NOS Santos 14 Boys White,5,2,12/6/2024,Salvation Army Christmas Angel,
East Valley NSFC 14 Boys Tiggs,NOS Santos 14 Boys White,0,2,11/16/2024,East Valley NSFC Patriots Cup,
Amore 2014 Boys,NOS Santos 14 Boys White,0,2,11/16/2024,East Valley NSFC Patriots Cup,
NOS Santos 14 Boys White,LAFC 14 BOYS,3,6,11/14/2024,East Valley NSFC Patriots Cup,
Tuzos 2014 Nava,NOS Santos 14 Boys White,3,2,11/9/2024,OPEN League: Season 1,
NOS Santos 14 Boys White,PRFC Desert Foothills 14B Predator,4,2,11/2/2024,OPEN League: Season 1,
PRFC Southeast Valley 14B Predator,NOS Santos 14 Boys White,3,1,10/19/2024,OPEN League: Season 1,
NOS Santos 14 Boys White,AZ Arsenal 14 Boys Teal 2 SC,0,3,10/18/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,NOS Santos 14 Boys White,1,2,9/21/2024,OPEN League: Season 1,
NOS Santos 14 Boys White,AZEV B2014 (WHITE),2,2,9/14/2024,OPEN League: Season 1,
NOS Santos 14 Boys White,2014 Rush Boys,5,3,9/7/2024,OPEN League: Season 1,
CCV Stars 14 Boys South Orange,Madison FC 14 White Boys,4,4,9/13/2025,Cactus Kick Off,
Madison FC 14 White Boys,Playmaker Futbol Academy 14B Gold,0,5,9/13/2025,Cactus Kick Off,
Madison FC 14 White Boys,AZSC 2014/2015B Navy,4,1,9/12/2025,Cactus Kick Off,
Madison FC 14 White Boys,14 Cityzens,3,0,8/31/2025,Phoenix Rising Cup,
Phoenix Valley Soccer Club boys 2014,Madison FC 14 White Boys,3,3,8/31/2025,Phoenix Rising Cup,
Madison FC 14 White Boys,Phoenix Valley Soccer Club boys 2014,5,1,8/30/2025,Phoenix Rising Cup,
PRFC Desert Foothills 14B Predator,Madison FC 14 White Boys,2,4,8/29/2025,Phoenix Rising Cup,
AZVV B2014 (NAVY),La Academia 14B,2,1,10/4/2025,OPEN League: Season 1,
Phoenix Premier FC 14B SW,La Academia 14B,7,2,4/27/2025,Schools Out,
La Academia 14B,ESC - Boys Chandler 15/16,14,1,4/26/2025,Schools Out,
Tuzos Royals 2014,La Academia 14B,8,1,4/26/2025,Schools Out,
AZ Arsenal 14 Boys Teal 2 AP,La Academia 14B,1,6,4/13/2025,Rivalries Cup,
La Academia 14B,AZEV B2014 (WHITE),6,7,4/12/2025,Rivalries Cup,
El Paso Football Club U11 BLUE,La Academia 14B,6,2,4/12/2025,Rivalries Cup,
La Academia 14B,Select 14B,2,2,3/1/2025,Futsal B and G ,
La Academia 14B,AZSC 14B Azanger,2,4,2/15/2025,Futsal B and G ,
2014 Boys Blue,La Academia 14B,2,2,2/8/2025,Futsal B and G ,
Tuzos Academy Mesa 2014,La Academia 14B,7,3,1/25/2025,Futsal B and G ,
PRFC Scottsdale 14B Copa,La Academia 14B,3,9,1/11/2025,Futsal B and G ,
La Academia 14B,Amore 2014 Boys,0,3,11/16/2024,East Valley NSFC Patriots Cup,
La Academia 14B,East Valley NSFC 14 Boys Tiggs,4,3,11/16/2024,East Valley NSFC Patriots Cup,
NOS Santos 14 Boys White,La Academia 14B,3,6,11/14/2024,East Valley NSFC Patriots Cup,
PRFC West Valley 14B Pre-Academy,La Academia 14B,8,0,11/2/2024,OPEN League: Season 1,
Scottsdale 14 Sandsharks,La Academia 14B,12,0,10/19/2024,OPEN League: Season 1,
La Academia 14B,PRFC North Valley 14B Copa,6,1,10/12/2024,OPEN League: Season 1,
14 Cityzens,La Academia 14B,8,3,10/5/2024,OPEN League: Season 1,
14 Cityzens,PRFC Desert Foothills 14B Predator,5,1,10/4/2025,OPEN League: Season 1,
NOS Santos 14 Boys White,PRFC Desert Foothills 14B Predator,2,2,9/20/2025,OPEN League: Season 1,
PRFC Desert Foothills 14B Predator,Monsters 2014,0,3,9/13/2025,OPEN League: Season 1,
AZ Inferno 14 Boys Blue,PRFC Desert Foothills 14B Predator,0,2,8/31/2025,Phoenix Rising Cup,
Phoenix Valley Soccer Club boys 2014,PRFC Desert Foothills 14B Predator,5,3,8/30/2025,Phoenix Rising Cup,
PRFC Desert Foothills 14B Predator,Madison FC 14 White Boys,2,4,8/29/2025,Phoenix Rising Cup,
15B Vyas,PRFC Desert Foothills 14B Predator,3,2,4/5/2025,Yavapai,
PRFC Desert Foothills 14B Predator,15B Vyas,2,4,2/20/2025,Phoenix Rising FC Tournaments - Max Shacknai Invitational,
CCV STARS 14 Boys White PEO,PRFC Desert Foothills 14B Predator,7,1,2/8/2025,Futsal B and G ,
NOS Santos 15 Boys Blue,PRFC Desert Foothills 14B Predator,0,5,1/25/2025,AZ Soccer Clash,
PRFC Desert Foothills 14B Predator,Next Level Soccer Southeast 2014 Boys Green,0,4,1/24/2025,AZ Soccer Clash,
PRFC Desert Foothills 14B Predator,Phoenix Premier FC 14B SW,1,6,1/18/2025,Futsal B and G ,
2014 Rush Boys,PRFC Desert Foothills 14B Predator,2,2,1/11/2025,Futsal B and G ,
14 Cityzens,PRFC Desert Foothills 14B Predator,6,2,12/14/2024,Holiday Classic,
PRFC Desert Foothills 14B Predator,Tuzos 2014 Nava,3,5,11/16/2024,OPEN League: Season 1,
Madison FC 14 Blue Boys,PRFC Desert Foothills 14B Predator,4,0,11/16/2024,OPEN League: Season 1,
PRFC Desert Foothills 14B Predator,AZEV B2014 (WHITE),0,9,11/2/2024,OPEN League: Season 1,
NOS Santos 14 Boys White,PRFC Desert Foothills 14B Predator,4,2,11/2/2024,OPEN League: Season 1,
Phoenix Premier FC 14B CG,PRFC Desert Foothills 14B Predator,6,0,10/27/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC Desert Foothills 14B Predator,Amore 2014 Boys,4,2,10/26/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC West Valley 14B Pre-Academy,PRFC Desert Foothills 14B Predator,1,0,10/25/2024,Phoenix Rising FC Tournaments - Fall Classic,
PRFC Desert Foothills 14B Predator,2014 Rush Boys,5,2,10/19/2024,OPEN League: Season 1,
PRFC Desert Foothills 14B Predator,PRFC Southeast Valley 14B Predator,4,3,9/21/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 SC,PRFC Desert Foothills 14B Predator,6,3,9/14/2024,OPEN League: Season 1,
PRFC Desert Foothills 14B Predator,Next Level Soccer Southeast 2014 Boys Green,2,4,8/31/2024,Phoenix Rising Cup,
Amore 2014 Boys,PRFC Desert Foothills 14B Predator,1,5,8/30/2024,Phoenix Rising Cup,
2014 Boys Blue,Synergy FC 14 B,0,1,9/20/2025,OPEN League: Season 1,
AZVV B2014 (NAVY),2014 Boys Blue,4,0,9/6/2025,OPEN League: Season 1,
2014 Boys Blue,Real Arizona 2014,0,6,3/23/2025,TFC Spring Cup,
State 48 FC 14 White,2014 Boys Blue,2,2,3/22/2025,TFC Spring Cup,
2014 Boys Blue,CCV STARS 14 Boys Navy LAV,4,1,3/21/2025,TFC Spring Cup,
14 Cityzens,2014 Boys Blue,1,2,3/16/2025,INFERNO CUP,
PRFC North Valley 14B Copa,2014 Boys Blue,4,1,3/16/2025,INFERNO CUP,
2014 Boys Blue,State 48 FC 14 White,2,3,3/15/2025,INFERNO CUP,
AZSC 14B Azanger,2014 Boys Blue,5,1,3/1/2025,Futsal B and G ,
Select 14B,2014 Boys Blue,2,2,2/22/2025,Futsal B and G ,
2014 Boys Blue,LAFC 14 BOYS,2,2,2/8/2025,Futsal B and G ,
Tuzos Academy Mesa 2014,2014 Boys Blue,4,0,2/1/2025,Futsal B and G ,
2014 Boys Blue,PRFC Scottsdale 14B Copa,3,0,1/25/2025,Futsal B and G ,
Amore 2014 Boys,2014 Boys Blue,3,3,1/12/2025,CCV Stars Champions Cup,
2014 Boys Blue,AZ Arsenal 14 Boys Teal 2 AP,1,3,1/12/2025,CCV Stars Champions Cup,
CCV STARS 14 Boys Navy LAV,2014 Boys Blue,2,3,1/11/2025,CCV Stars Champions Cup,
2014 Boys Blue,Phoenix Valley Soccer Club boys 2014,1,1,1/11/2025,Futsal B and G ,
2014 Boys Blue,AZ Arsenal 14 Boys AYDP,1,0,12/13/2024,TFC Winter Festival,
PRFC West Valley 14B Predator,2014 Boys Blue,8,0,12/8/2024,Salvation Army Christmas Angel,
Amore 2014 Boys,2014 Boys Blue,4,4,12/7/2024,Salvation Army Christmas Angel,
2014 Boys Blue,CCV STARS 14 Boys Navy LAV,4,3,12/7/2024,Salvation Army Christmas Angel,
Synergy FC 14 B,2014 Boys Blue,4,2,11/23/2024,OPEN League: Season 1,
Phoenix United 2015 Academy,2014 Boys Blue,5,0,11/16/2024,OPEN League: Season 1,
Phoenix United 2015 Academy,2014 Boys Blue,4,1,11/10/2024,Kick for the Cure,
Select 14B,2014 Boys Blue,2,5,11/9/2024,Kick for the Cure,
2014 Boys Blue,Real Arizona 2014,0,5,11/9/2024,Kick for the Cure,
2014 Boys Blue,Synergy FC 14 B,3,2,10/4/2024,OPEN League: Season 1,
14 Boys Navy,2014 Boys Blue,3,1,9/21/2024,OPEN League: Season 1,
2014 Boys Blue,East Valley NSFC 14 Boys Tiggs,7,0,9/14/2024,OPEN League: Season 1,
BRAZAS FC 2014 Boys Gold,Tuzos Titanes 2014,3,4,9/20/2025,OPEN League: Season 1,
Tuzos Titanes 2014,Tuzos 2014 Nava,5,1,9/13/2025,OPEN League: Season 1,
PRFC Scottsdale 14B Predator,Tuzos Titanes 2014,3,0,9/7/2025,Flagstaff Soccer United Cup,
Tuzos Titanes 2014,Amore 2014 Boys,1,4,9/7/2025,Flagstaff Soccer United Cup,
Tuzos Titanes 2014,CCV Stars 14 Boys West Orange,1,1,9/6/2025,Flagstaff Soccer United Cup,
Tuzos Titanes 2014,Tuzos Halcones 2014,0,5,3/30/2025,Tuzos Challenge,
State 48 FC 14 White,Tuzos Titanes 2014,6,1,3/29/2025,Tuzos Challenge,
Tuzos Titanes 2014,Phoenix United 2015 Academy,0,4,3/29/2025,Tuzos Challenge,
Tuzos Titanes 2014,East Valley NSFC 14 Boys Aguirre,0,7,3/1/2025,Futsal B and G ,
14,Tuzos Titanes 2014,12,0,2/22/2025,Futsal B and G ,
14B Engilman,Tuzos Titanes 2014,5,0,2/8/2025,Futsal B and G ,
AZEV B2014 (NAVY),Tuzos Titanes 2014,3,0,2/1/2025,Futsal B and G ,
Legends FC AZ 14B Gold,Tuzos Titanes 2014,9,2,1/18/2025,Futsal B and G ,
Tuzos Titanes 2014,PRFC Southeast Valley 14B Pre-Academy,0,10,1/11/2025,Futsal B and G ,
Tuzos Titanes 2014,AZ Inferno 14 Boys Black,1,1,12/15/2024,Holiday Classic,
AZSC 15B White,Tuzos Titanes 2014,0,4,12/14/2024,Holiday Classic,
East Valley NSFC 14 Boys Tiggs,Tuzos Titanes 2014,0,3,12/7/2024,OPEN League: Season 1,
2014 Boys Blue,Tuzos Titanes 2014,4,1,11/2/2024,OPEN League: Season 1,
14 Boys Navy,Tuzos Titanes 2014,3,3,10/26/2024,OPEN League: Season 1,
Tuzos Titanes 2014,East Valley NSFC 14 Boys Tiggs,9,0,10/19/2024,OPEN League: Season 1,
Amore 2014 Boys,Tuzos Titanes 2014,4,2,10/13/2024,Arsenal Challenge,
Tuzos Titanes 2014,CCV STARS 14 Boys Navy PEO,0,4,10/12/2024,Arsenal Challenge,
AZ Arsenal 14 Boys AYDP,Tuzos Titanes 2014,3,1,10/11/2024,Arsenal Challenge,
Tuzos Titanes 2014,Phoenix United 2015 Academy,1,4,10/5/2024,OPEN League: Season 1,
Tuzos Titanes 2014,Synergy FC 14 B,6,4,9/14/2024,OPEN League: Season 1,
FC Elite Arizona 2014 Boys - Urbina,Playmaker Futbol Academy 14B Black,1,6,9/28/2025,The Derby 2025,
PSG 14B Blue,FC Elite Arizona 2014 Boys - Urbina,7,0,9/28/2025,The Derby 2025,
FC ARIZONA PRE ECNL RL B14,FC Elite Arizona 2014 Boys - Urbina,0,0,9/26/2025,The Derby 2025,
Select 14B Red,FC Elite Arizona 2014 Boys - Urbina,2,4,9/20/2025,OPEN League: Season 1,
FC Elite Arizona 2014 Boys - Urbina,BRAZAS FC 2014 Boys Gold,5,0,9/13/2025,OPEN League: Season 1,
FC Elite Arizona 2014 Boys - Urbina,U-12 (2014) Boys Pre Academy Blue,5,5,9/7/2025,Tuzos Challenge,
FC Elite Arizona 2014 Boys - Urbina,Tuzos Academy Mesa 2014,0,4,9/6/2025,Tuzos Challenge,
Tuzos Royals 14 Pre-Academy,FC Elite Arizona 2014 Boys - Urbina,1,2,9/6/2025,Tuzos Challenge,
FC Elite Arizona 2014 Boys - Urbina,PSG 14B Blue,1,4,8/31/2025,Phoenix Rising Cup,
FC Elite Arizona 2014 Boys - Urbina,PRFC Southeast Valley 14B Pre-Academy,2,1,8/30/2025,Phoenix Rising Cup,
AZ Inferno 14 Boys Black,FC Elite Arizona 2014 Boys - Urbina,0,1,8/29/2025,Phoenix Rising Cup,
Select 14B Red,Tuzos 2014 Nava,8,0,10/4/2025,OPEN League: Season 1,
Select 14B Red,FC Elite Arizona 2014 Boys - Urbina,2,4,9/20/2025,OPEN League: Season 1,
PRFC Southeast Valley 14B Predator-Central,Select 14B Red,4,2,9/13/2025,OPEN League: Season 1,
Dynamos SC 14B Gold,Select 14B Red,2,0,9/7/2025,Tuzos Challenge,
Select 14B Red,U-12 (2014) Boys Yuma Pre Academy,3,0,9/6/2025,Tuzos Challenge,
Tuzos Chandler 2014 boys,Select 14B Red,5,4,9/6/2025,Tuzos Challenge,
PRFC North Valley 14B Copa,Select 14B Red,0,5,4/27/2025,AZFC Select Challenge,
Select 14B Red,Madison FC 2015 Boys Gold,0,4,4/26/2025,AZFC Select Challenge,
State 48 FC 14 White,Select 14B Red,3,1,4/25/2025,AZFC Select Challenge,
Select 14B,Select 14B Red,4,3,4/5/2025,Yavapai,
Select 14B Red,PSG 15B Blue,0,4,2/23/2025,AZFC Select Invitational ,
14 Cityzens,Select 14B Red,2,1,2/22/2025,AZFC Select Invitational ,
Select 14B Red,State 48 FC 14 White,1,2,2/21/2025,AZFC Select Invitational ,
AZ Arsenal 14 Boys AYDP,Select 14B Red,2,0,2/15/2025,Futsal B and G ,
AZ Arsenal 14 Boys Teal 2 PJ,Select 14B Red,2,3,2/1/2025,Futsal B and G ,
14B Bratcher,Select 14B Red,1,6,1/25/2025,Futsal B and G ,
CCV STARS 14 Boys Navy LAV,Select 14B Red,1,1,1/18/2025,Futsal B and G ,
ASA 014B Magic,Select 14B Red,0,4,1/11/2025,Futsal B and G ,
PRFC West Valley 14B Predator,Select 14B Red,6,1,12/8/2024,Salvation Army Christmas Angel,
Select 14B Red,FSC United 14 Boys,5,2,12/8/2024,Salvation Army Christmas Angel,
Synergy FC 14 B,Select 14B Red,2,6,12/7/2024,Salvation Army Christmas Angel,
Select 14B Red,East Valley NSFC 14 Boys Tiggs,4,1,12/7/2024,Salvation Army Christmas Angel,
Select 14B,Select 14B Red,3,2,11/23/2024,OPEN League: Season 1,
14 Boys Navy,Select 14B Red,2,0,11/10/2024,Kick for the Cure,
Select 14B Red,CCV STARS 14 Boys Navy LAV,2,2,11/9/2024,OPEN League: Season 1,
Select 14B Red,AZSC 14B Azanger,0,3,11/9/2024,Kick for the Cure,
14B Bratcher,Select 14B Red,2,5,11/8/2024,Kick for the Cure,
Select 14B Red,Phoenix Valley Soccer Club boys 2014,2,3,10/26/2024,OPEN League: Season 1,
Select 14B Red,AZSC 14B Azanger,2,6,10/19/2024,OPEN League: Season 1,
Select 14B Red,AZ Inferno 14 Boys Black,0,5,9/21/2024,OPEN League: Season 1,
AZ Arsenal 14 Boys Teal 2 AP,Select 14B Red,4,2,9/14/2024,OPEN League: Season 1,
Deportivo Mexico 14B,14B Felix Nogales,2,2,9/28/2025,Socctoberfest,
14B Felix Nogales,Milan,0,3,9/27/2025,Socctoberfest,
CAC 14/15B (Conroy),14B Felix Nogales,3,3,9/27/2025,Socctoberfest,
14B Felix Nogales,SFC XOLOS ARIZONA 2014,3,5,9/26/2025,Socctoberfest,
Pima Surf Academy Boys 15,14B Felix Nogales,3,5,4/6/2025,CDO Challenge Cup,
14B Felix Nogales,VSC 2014 Boys White,6,0,4/5/2025,CDO Challenge Cup,
14B Felix Nogales,Milan,3,2,3/15/2025,Pima Cup,
Santos 15B,14B Felix Nogales,0,8,3/15/2025,Pima Cup,
14B Felix Nogales,CAC 14/15B (Conroy),4,2,2/16/2025,Jacobs Classic,
14B Hinds,14B Felix Nogales,5,0,2/15/2025,Jacobs Classic,
14B Felix Nogales,VSC 2014 Boys White,4,1,1/19/2025,Fort Lowell Shootout,
AZEV B2014 (WHITE),14B Felix Nogales,5,2,1/18/2025,Fort Lowell Shootout,
14 Cityzens,14B Felix Nogales,8,3,12/15/2024,Holiday Classic,
PRFC Desert Foothills 14B Predator,14B Felix Nogales,3,3,12/14/2024,Holiday Classic,
14B Felix Nogales,West Valley 2014 Boys Martinez Pre-Elite64,1,7,10/5/2024,Socctoberfest,
FC Sonora 14' B Dynamo,14B Felix Nogales,0,8,10/5/2024,Socctoberfest,
14B Felix Nogales,AZ Arsenal 13 Boys Teal 2 Don,0,5,9/21/2024,Tournaments,
VSC 2014 Boys White,Gila Valley Ninjas,1,5,9/21/2025,Tournaments,
VSC 2014 Boys White,15B Oscar,3,0,9/20/2025,Tournaments,
Pumas Tucson 14B,VSC 2014 Boys White,1,0,9/20/2025,Tournaments,
VSC 2014 Boys White,Pima Surf Academy Boys 15,2,4,4/4/2025,CDO Challenge Cup,
Santos 15B,VSC 2014 Boys White,1,5,3/8/2025,PCJSL League Play 2024/25,
VSC 2014 Boys White,CAC 14/15B (Conroy),1,2,3/8/2025,PCJSL League Play 2024/25,
Milan,VSC 2014 Boys White,2,4,2/1/2025,PCJSL League Play 2024/25,
VSC 2014 Boys White,AZEV B2014 (WHITE),1,1,1/18/2025,Fort Lowell Shootout,
VSC 2014 Boys White,CDO 14B Elite,2,4,10/26/2024,PCJSL League Play 2024/25,
14B Blue #1,VSC 2014 Boys White,5,1,9/22/2024,Tournaments,
14B Hinds,VSC 2014 Boys White,7,0,9/21/2024,Tournaments,
OJB FC 2014 Boys,Synergy FC 14 B,2,5,9/27/2025,OPEN League: Season 1,
2014 Boys Blue,Synergy FC 14 B,0,1,9/20/2025,OPEN League: Season 1,
Synergy FC 14 B,Phoenix United 2014 Premier,0,6,9/7/2025,Tuzos Challenge,
Synergy FC 14 B,PRFC West Valley 14B Predator,0,5,9/6/2025,Tuzos Challenge,
AZ Inferno 14 Boys Blue,Synergy FC 14 B,3,1,9/6/2025,Tuzos Challenge,
CCV STARS 14 Boys Navy LAV,Synergy FC 14 B,1,0,4/27/2025,Schools Out,
Synergy FC 14 B,15B Vyas,0,3,4/26/2025,Schools Out,
Milan,Synergy FC 14 B,1,1,4/26/2025,Schools Out,
Synergy FC 14 B,FSC United 14 Boys,3,5,4/6/2025,Yavapai,
Kingman SC B14 McGill,Synergy FC 14 B,3,0,4/5/2025,Yavapai,
Synergy FC 14 B,Verde Valley United FC,2,2,4/5/2025,Yavapai,
Tuzos Royals 14 Pre-Academy,Synergy FC 14 B,3,0,3/23/2025,Tournaments Powered by Rated Sports ,
Synergy FC 14 B,Scottsdale 14 Sandsharks Black,0,0,3/22/2025,Tournaments Powered by Rated Sports ,
Synergy FC 14 B,East Valley NSFC 14 Boys Tiggs,8,2,3/15/2025,Futsal B and G ,
AZ Arsenal 14 Boys Teal 2 AP,Synergy FC 14 B,1,1,2/22/2025,Futsal B and G ,
Synergy FC 14 B,2014 Tuzos Academy FV,1,9,2/1/2025,Futsal B and G ,
Real Arizona 2014,Synergy FC 14 B,5,2,1/25/2025,Futsal B and G ,
Synergy FC 14 B,AZ Inferno 14 Boys Black,4,7,1/24/2025,Futsal B and G ,
Synergy FC 14 B,Playmaker Futbol Academy 14B Gold,0,8,1/19/2025,Tournaments Powered by Rated Sports ,
Synergy FC 14 B,Tuzos Royals 14 Pre-Academy,1,4,1/18/2025,Tournaments Powered by Rated Sports ,
Synergy FC 14 B,Playmaker Futbol Academy 14B White,4,0,1/11/2025,Futsal B and G ,
FSC United 14 Boys,Synergy FC 14 B,5,3,12/7/2024,Salvation Army Christmas Angel,
Synergy FC 14 B,Select 14/15B Red,2,6,12/7/2024,Salvation Army Christmas Angel,
Synergy FC 14 B,East Valley NSFC 14 Boys Tiggs,2,2,12/6/2024,Salvation Army Christmas Angel,
Synergy FC 14 B,2014 Boys Blue,4,2,11/23/2024,OPEN League: Season 1,
Hustle Hard 2014- Boys,Synergy FC 14 B,3,2,11/10/2024,Kick for the Cure,
14 Boys Navy,Synergy FC 14 B,4,1,11/2/2024,OPEN League: Season 1,
Synergy FC 14 B,AZSC 14B Perez,0,10,10/12/2024,Tournaments Powered by Rated Sports ,
West Valley 2014 Boys Martinez Pre-Elite64,Synergy FC 14 B,8,0,10/11/2024,Tournaments Powered by Rated Sports ,
2014 Boys Blue,Synergy FC 14 B,3,2,10/4/2024,OPEN League: Season 1,
Synergy FC 14 B,Phoenix United 2015 Academy,0,9,9/21/2024,OPEN League: Season 1,
Milan,Synergy FC 14 B,0,4,4/21/2024,Schools Out,
Synergy FC 14 B,Verde Valley United FC,1,5,4/20/2024,Schools Out,
PRFC North Valley 14B Copa,Select 14/15B Red,0,5,4/27/2025,AZFC Select Challenge,
FC Elite Arizona 2014/15 Boys,PRFC North Valley 14B Copa,6,0,4/26/2025,AZFC Select Challenge,
PRFC North Valley 14B Copa,Tuzos Royals 14 Pre-Academy,1,6,4/26/2025,AZFC Select Challenge,
PSG 14B Blue,PRFC North Valley 14B Copa,11,1,4/5/2025,Futsal B and G ,
PRFC North Valley 15B Copa,PRFC North Valley 14B Copa,2,3,3/16/2025,INFERNO CUP,
PRFC North Valley 14B Copa,2014 Boys Blue,4,1,3/16/2025,INFERNO CUP,
State 48 FC 14 White,PRFC North Valley 14B Copa,3,2,3/15/2025,INFERNO CUP,
PRFC North Valley 14B Copa,PRFC West Valley 15B Predator,4,4,3/9/2025,Ostrich Festival,
2014 Rush Boys,PRFC North Valley 14B Copa,4,2,3/8/2025,Ostrich Festival,
NOS Santos 14 Boys White,PRFC North Valley 14B Copa,5,3,3/1/2025,Futsal B and G ,
