Date,Team A,Team B,Score A,Score B,Result A,Result B,Event,Competition,Division,Venue,Location,Match ID,Original Team ID,Team A Normalized,Team B Normalized,Team A Match,Team A Match Type,Team B Match,Team B Match Type
2025-04-06,FC Sonora 2015 Boys Blue,Scottsdale City FC 2015 Boys Blue,4,4,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3325,,fc sonora 2015 boys blue,scottsdale city fc 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,Scottsdale City FC 2015 Boys Blue,EXACT
2025-01-19,FC Sonora 2015 Boys Blue,RSL-AZ Yuma 2015 Boys Black,2,4,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3326,,fc sonora 2015 boys blue,rsl-az yuma 2015 boys black,FC Sonora 2015 Boys Blue,EXACT,RSL-AZ Yuma 2015 Boys Black,EXACT
2025-07-15,FC Sonora 2015 Boys Blue,RSL-AZ Yuma 2015 Boys Blue,2,4,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3327,,fc sonora 2015 boys blue,rsl-az yuma 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,RSL-AZ Yuma 2015 Boys Blue,EXACT
2025-03-16,FC Sonora 2015 Boys Blue,CCV STARS 2015 Boys Red,2,3,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3328,,fc sonora 2015 boys blue,ccv stars 2015 boys red,FC Sonora 2015 Boys Blue,EXACT,CCV STARS 2015 Boys Red,EXACT
2025-05-01,FC Sonora 2015 Boys Blue,Synergy FC AZ 2015 Boys White,4,4,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3329,,fc sonora 2015 boys blue,synergy fc az 2015 boys white,FC Sonora 2015 Boys Blue,EXACT,Synergy FC AZ 2015 Boys White,EXACT
2025-07-13,FC Sonora 2015 Boys Blue,Arizona Soccer Club 2015 Boys White,2,3,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3330,,fc sonora 2015 boys blue,arizona soccer club 2015 boys white,FC Sonora 2015 Boys Blue,EXACT,Arizona Soccer Club 2015 Boys White,EXACT
2025-01-24,FC Sonora 2015 Boys Blue,Excel Soccer Academy 2015 Boys White,0,1,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3331,,fc sonora 2015 boys blue,excel soccer academy 2015 boys white,FC Sonora 2015 Boys Blue,EXACT,Excel Soccer Academy 2015 Boys White,EXACT
2025-06-16,FC Sonora 2015 Boys Blue,Phoenix Rising FC 2015 Boys White,1,3,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3332,,fc sonora 2015 boys blue,phoenix rising fc 2015 boys white,FC Sonora 2015 Boys Blue,EXACT,Phoenix Rising FC 2015 Boys White,EXACT
2024-11-30,FC Sonora 2015 Boys Blue,Dynamos SC 2015 Boys Red,4,0,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3333,,fc sonora 2015 boys blue,dynamos sc 2015 boys red,FC Sonora 2015 Boys Blue,EXACT,Dynamos SC 2015 Boys Red,EXACT
2025-07-23,FC Sonora 2015 Boys Blue,Bala FC 2015 Boys Blue,3,1,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3334,,fc sonora 2015 boys blue,bala fc 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,Bala FC 2015 Boys Blue,EXACT
2024-11-20,FC Sonora 2015 Boys Blue,Renegades Soccer Club 2015 Boys,2,0,W,L,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3335,,fc sonora 2015 boys blue,renegades soccer club 2015 boys,FC Sonora 2015 Boys Blue,EXACT,Renegades Soccer Club 2015 Boys,EXACT
2025-04-27,FC Sonora 2015 Boys Blue,FBSL 2015 Boys Blue,3,4,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3336,,fc sonora 2015 boys blue,fbsl 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,FBSL 2015 Boys Blue,EXACT
2025-01-11,FC Sonora 2015 Boys Blue,Thunderbird FC 2015 Boys Blue,4,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3337,,fc sonora 2015 boys blue,thunderbird fc 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,Thunderbird FC 2015 Boys Blue,EXACT
2025-09-13,FC Sonora 2015 Boys Blue,AZ Arsenal Soccer Club 2015 Boys Black,0,4,L,W,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3338,,fc sonora 2015 boys blue,az arsenal soccer club 2015 boys black,FC Sonora 2015 Boys Blue,EXACT,AZ Arsenal Soccer Club 2015 Boys Black,EXACT
2025-04-12,FC Sonora 2015 Boys Blue,Renegades Soccer Club 2015 Boys,4,3,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3339,,fc sonora 2015 boys blue,renegades soccer club 2015 boys,FC Sonora 2015 Boys Blue,EXACT,Renegades Soccer Club 2015 Boys,EXACT
2025-02-21,FC Sonora 2015 Boys Blue,FC Arizona 2015 Boys Black,0,4,L,W,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3340,,fc sonora 2015 boys blue,fc arizona 2015 boys black,FC Sonora 2015 Boys Blue,EXACT,FC Arizona 2015 Boys Black,EXACT
2025-04-26,FC Sonora 2015 Boys Blue,RSL-AZ Yuma 2015 Boys White,2,2,T,T,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3341,,fc sonora 2015 boys blue,rsl-az yuma 2015 boys white,FC Sonora 2015 Boys Blue,EXACT,RSL-AZ Yuma 2015 Boys White,EXACT
2025-03-05,FC Sonora 2015 Boys Blue,FC Elite Arizona 2015 Boys Blue,0,3,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3342,,fc sonora 2015 boys blue,fc elite arizona 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,FC Elite Arizona 2015 Boys Blue,EXACT
2025-05-23,FC Sonora 2015 Boys Blue,North Scottsdale Soccer Club 2015 Boys,3,4,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3343,,fc sonora 2015 boys blue,north scottsdale soccer club 2015 boys,FC Sonora 2015 Boys Blue,EXACT,North Scottsdale Soccer Club 2015 Boys,EXACT
2025-03-06,FC Sonora 2015 Boys Blue,Dynamos SC 2015 Boys Blue,4,2,W,L,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3344,,fc sonora 2015 boys blue,dynamos sc 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,Dynamos SC 2015 Boys Blue,EXACT
2025-05-15,FC Sonora 2015 Boys Blue,Phoenix Premier FC 2015 Boys Blue,3,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3345,,fc sonora 2015 boys blue,phoenix premier fc 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,Phoenix Premier FC 2015 Boys Blue,EXACT
2024-11-03,FC Sonora 2015 Boys Blue,CCV STARS 2015 Boys Blue,4,3,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3346,,fc sonora 2015 boys blue,ccv stars 2015 boys blue,FC Sonora 2015 Boys Blue,EXACT,CCV STARS 2015 Boys Blue,EXACT
2025-02-17,FC Sonora 2015 Boys Blue,Canyon Del Oro Soccer Club 2015 Boys Red,3,0,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3347,,fc sonora 2015 boys blue,canyon del oro soccer club 2015 boys red,FC Sonora 2015 Boys Blue,EXACT,Canyon Del Oro Soccer Club 2015 Boys Red,EXACT
2024-10-26,FC Sonora 2015 Boys Blue,Paladin Soccer Club 2015 Boys White,2,2,T,T,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3348,,fc sonora 2015 boys blue,paladin soccer club 2015 boys white,FC Sonora 2015 Boys Blue,EXACT,Paladin Soccer Club 2015 Boys White,EXACT
2025-01-26,FC Sonora 2015 Boys Blue,FC Arizona 2015 Boys Black,1,1,T,T,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3349,,fc sonora 2015 boys blue,fc arizona 2015 boys black,FC Sonora 2015 Boys Blue,EXACT,FC Arizona 2015 Boys Black,EXACT
2025-05-14,FC Sonora 2015 Boys White,Brazas Futebol Club 2015 Boys,4,2,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3350,,fc sonora 2015 boys white,brazas futebol club 2015 boys,FC Sonora 2015 Boys White,EXACT,Brazas Futebol Club 2015 Boys,EXACT
2025-06-19,FC Sonora 2015 Boys White,Flagstaff SC 2015 Boys,0,3,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3351,,fc sonora 2015 boys white,flagstaff sc 2015 boys,FC Sonora 2015 Boys White,EXACT,Flagstaff SC 2015 Boys,EXACT
2025-10-01,FC Sonora 2015 Boys White,RSL-AZ South 2015 Boys Blue,1,1,T,T,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3352,,fc sonora 2015 boys white,rsl-az south 2015 boys blue,FC Sonora 2015 Boys White,EXACT,RSL-AZ South 2015 Boys Blue,EXACT
2025-09-02,FC Sonora 2015 Boys White,Arizona Soccer Club 2015 Boys Black,2,3,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3353,,fc sonora 2015 boys white,arizona soccer club 2015 boys black,FC Sonora 2015 Boys White,EXACT,Arizona Soccer Club 2015 Boys Black,EXACT
2025-08-27,FC Sonora 2015 Boys White,Thunderbird FC 2015 Boys White,4,1,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3354,,fc sonora 2015 boys white,thunderbird fc 2015 boys white,FC Sonora 2015 Boys White,EXACT,Thunderbird FC 2015 Boys White,EXACT
2024-11-23,FC Sonora 2015 Boys White,AYSO United (AZ) 2015 Boys Black,1,4,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3355,,fc sonora 2015 boys white,ayso united (az) 2015 boys black,FC Sonora 2015 Boys White,EXACT,AYSO United (AZ) 2015 Boys Black,EXACT
2025-05-25,FC Sonora 2015 Boys White,Arizona Soccer Academy 2015 Boys,2,1,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3356,,fc sonora 2015 boys white,arizona soccer academy 2015 boys,FC Sonora 2015 Boys White,EXACT,Arizona Soccer Academy 2015 Boys,EXACT
2025-07-26,FC Sonora 2015 Boys White,Phoenix Premier FC 2015 Boys White,1,2,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3357,,fc sonora 2015 boys white,phoenix premier fc 2015 boys white,FC Sonora 2015 Boys White,EXACT,Phoenix Premier FC 2015 Boys White,EXACT
2024-11-06,FC Sonora 2015 Boys White,Madison FC 2015 Boys White,0,1,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3358,,fc sonora 2015 boys white,madison fc 2015 boys white,FC Sonora 2015 Boys White,EXACT,Madison FC 2015 Boys White,EXACT
2025-02-07,FC Sonora 2015 Boys White,Phoenix Premier FC 2015 Boys Red,0,4,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3359,,fc sonora 2015 boys white,phoenix premier fc 2015 boys red,FC Sonora 2015 Boys White,EXACT,Phoenix Premier FC 2015 Boys Red,EXACT
2025-05-07,FC Sonora 2015 Boys White,Paris Saint-Germain Academy Phoenix 2015 Boys Blue,4,4,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3360,,fc sonora 2015 boys white,paris saint-germain academy phoenix 2015 boys blue,FC Sonora 2015 Boys White,EXACT,Paris Saint-Germain Academy Phoenix 2015 Boys Blue,EXACT
2025-08-24,FC Sonora 2015 Boys White,Canyon Del Oro Soccer Club 2015 Boys White,1,1,T,T,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3361,,fc sonora 2015 boys white,canyon del oro soccer club 2015 boys white,FC Sonora 2015 Boys White,EXACT,Canyon Del Oro Soccer Club 2015 Boys White,EXACT
2025-04-15,FC Sonora 2015 Boys White,Paladin Soccer Club 2015 Boys Blue,2,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3362,,fc sonora 2015 boys white,paladin soccer club 2015 boys blue,FC Sonora 2015 Boys White,EXACT,Paladin Soccer Club 2015 Boys Blue,EXACT
2024-11-02,FC Sonora 2015 Boys White,Playmaker Futbol Academy 2015 Boys,1,4,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3363,,fc sonora 2015 boys white,playmaker futbol academy 2015 boys,FC Sonora 2015 Boys White,EXACT,Playmaker Futbol Academy 2015 Boys,EXACT
2025-08-07,FC Sonora 2015 Boys White,RSL-AZ Yuma 2015 Boys Blue,4,2,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3364,,fc sonora 2015 boys white,rsl-az yuma 2015 boys blue,FC Sonora 2015 Boys White,EXACT,RSL-AZ Yuma 2015 Boys Blue,EXACT
2025-04-05,FC Sonora 2015 Boys White,Real Arizona FC 2015 Boys Red,1,3,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3365,,fc sonora 2015 boys white,real arizona fc 2015 boys red,FC Sonora 2015 Boys White,EXACT,Real Arizona FC 2015 Boys Red,EXACT
2025-08-14,FC Sonora 2015 Boys White,Synergy FC AZ 2015 Boys Blue,4,3,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3366,,fc sonora 2015 boys white,synergy fc az 2015 boys blue,FC Sonora 2015 Boys White,EXACT,Synergy FC AZ 2015 Boys Blue,EXACT
2024-11-16,FC Sonora 2015 Boys White,United Latinos SC 2015 Boys White,4,4,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3367,,fc sonora 2015 boys white,united latinos sc 2015 boys white,FC Sonora 2015 Boys White,EXACT,United Latinos SC 2015 Boys White,EXACT
2025-04-17,FC Sonora 2015 Boys White,FC Sonora 2015 Boys Blue,4,3,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3368,,fc sonora 2015 boys white,fc sonora 2015 boys blue,FC Sonora 2015 Boys White,EXACT,FC Sonora 2015 Boys Blue,EXACT
2025-02-19,FC Sonora 2015 Boys White,Next Level Soccer (AZ) 2015 Boys,4,1,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3369,,fc sonora 2015 boys white,next level soccer (az) 2015 boys,FC Sonora 2015 Boys White,EXACT,Next Level Soccer (AZ) 2015 Boys,EXACT
2025-06-03,FC Sonora 2015 Boys White,Bala FC 2015 Boys Blue,3,1,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3370,,fc sonora 2015 boys white,bala fc 2015 boys blue,FC Sonora 2015 Boys White,EXACT,Bala FC 2015 Boys Blue,EXACT
2025-02-14,FC Sonora 2015 Boys White,Next Level Soccer (AZ) 2015 Boys,1,1,T,T,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3371,,fc sonora 2015 boys white,next level soccer (az) 2015 boys,FC Sonora 2015 Boys White,EXACT,Next Level Soccer (AZ) 2015 Boys,EXACT
2025-02-21,FC Sonora 2015 Boys White,Vail SC 2015 Boys Blue,1,2,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3372,,fc sonora 2015 boys white,vail sc 2015 boys blue,FC Sonora 2015 Boys White,EXACT,Vail SC 2015 Boys Blue,EXACT
2025-03-29,FC Sonora 2015 Boys White,Arizona Soccer Club 2015 Boys White,0,3,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3373,,fc sonora 2015 boys white,arizona soccer club 2015 boys white,FC Sonora 2015 Boys White,EXACT,Arizona Soccer Club 2015 Boys White,EXACT
2025-07-07,FC Sonora 2015 Boys White,FC Tucson Youth Soccer 2015 Boys Blue,0,2,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3374,,fc sonora 2015 boys white,fc tucson youth soccer 2015 boys blue,FC Sonora 2015 Boys White,EXACT,FC Tucson Youth Soccer 2015 Boys Blue,EXACT
2024-11-12,FC Sonora 2015 Boys White,RSL-AZ Yuma 2015 Boys Red,0,1,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3375,,fc sonora 2015 boys white,rsl-az yuma 2015 boys red,FC Sonora 2015 Boys White,EXACT,RSL-AZ Yuma 2015 Boys Red,EXACT
2025-02-09,FC Sonora 2015 Boys Red,Synergy FC AZ 2015 Boys Red,0,0,T,T,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3376,,fc sonora 2015 boys red,synergy fc az 2015 boys red,FC Sonora 2015 Boys Red,EXACT,Synergy FC AZ 2015 Boys Red,EXACT
2025-09-17,FC Sonora 2015 Boys Red,RSL-AZ South 2015 Boys Red,0,4,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3377,,fc sonora 2015 boys red,rsl-az south 2015 boys red,FC Sonora 2015 Boys Red,EXACT,RSL-AZ South 2015 Boys Red,EXACT
2025-09-07,FC Sonora 2015 Boys Red,Epic Soccer Club 2015 Boys Blue,0,3,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3378,,fc sonora 2015 boys red,epic soccer club 2015 boys blue,FC Sonora 2015 Boys Red,EXACT,Epic Soccer Club 2015 Boys Blue,EXACT
2025-04-09,FC Sonora 2015 Boys Red,CCV STARS 2015 Boys Red,0,4,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3379,,fc sonora 2015 boys red,ccv stars 2015 boys red,FC Sonora 2015 Boys Red,EXACT,CCV STARS 2015 Boys Red,EXACT
2025-05-31,FC Sonora 2015 Boys Red,Kingman SC 2015 Boys,0,1,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3380,,fc sonora 2015 boys red,kingman sc 2015 boys,FC Sonora 2015 Boys Red,EXACT,Kingman SC 2015 Boys,EXACT
2025-07-21,FC Sonora 2015 Boys Red,Excel Soccer Academy 2015 Boys Blue,1,2,L,W,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3381,,fc sonora 2015 boys red,excel soccer academy 2015 boys blue,FC Sonora 2015 Boys Red,EXACT,Excel Soccer Academy 2015 Boys Blue,EXACT
2025-07-01,FC Sonora 2015 Boys Red,Sun Warriors AZFC 2015 Boys White,3,3,T,T,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3382,,fc sonora 2015 boys red,sun warriors azfc 2015 boys white,FC Sonora 2015 Boys Red,EXACT,Sun Warriors AZFC 2015 Boys White,EXACT
2025-03-06,FC Sonora 2015 Boys Red,FC Batavia 2015 Boys,2,0,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3383,,fc sonora 2015 boys red,fc batavia 2015 boys,FC Sonora 2015 Boys Red,EXACT,FC Batavia 2015 Boys,EXACT
2025-07-06,FC Sonora 2015 Boys Red,North Scottsdale Soccer Club 2015 Boys,4,2,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3384,,fc sonora 2015 boys red,north scottsdale soccer club 2015 boys,FC Sonora 2015 Boys Red,EXACT,North Scottsdale Soccer Club 2015 Boys,EXACT
2025-08-02,FC Sonora 2015 Boys Red,Pima County Surf Soccer Club 2015 Boys,3,3,T,T,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3385,,fc sonora 2015 boys red,pima county surf soccer club 2015 boys,FC Sonora 2015 Boys Red,EXACT,Pima County Surf Soccer Club 2015 Boys,EXACT
2025-02-27,FC Sonora 2015 Boys Red,Dynamos SC 2015 Boys White,1,1,T,T,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3386,,fc sonora 2015 boys red,dynamos sc 2015 boys white,FC Sonora 2015 Boys Red,EXACT,Dynamos SC 2015 Boys White,EXACT
2024-12-15,FC Sonora 2015 Boys Red,Canyon Del Oro Soccer Club 2015 Boys Blue,4,4,T,T,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3387,,fc sonora 2015 boys red,canyon del oro soccer club 2015 boys blue,FC Sonora 2015 Boys Red,EXACT,Canyon Del Oro Soccer Club 2015 Boys Blue,EXACT
2025-03-09,FC Sonora 2015 Boys Red,AYSO 350 Alliance 2015 Boys White,4,2,W,L,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3388,,fc sonora 2015 boys red,ayso 350 alliance 2015 boys white,FC Sonora 2015 Boys Red,EXACT,AYSO 350 Alliance 2015 Boys White,EXACT
2025-06-24,FC Sonora 2015 Boys Red,Epic Soccer Club 2015 Boys Blue,1,0,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3389,,fc sonora 2015 boys red,epic soccer club 2015 boys blue,FC Sonora 2015 Boys Red,EXACT,Epic Soccer Club 2015 Boys Blue,EXACT
2025-01-04,FC Sonora 2015 Boys Red,Scottsdale City FC 2015 Boys Black,1,3,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3390,,fc sonora 2015 boys red,scottsdale city fc 2015 boys black,FC Sonora 2015 Boys Red,EXACT,Scottsdale City FC 2015 Boys Black,EXACT
2025-06-16,FC Sonora 2015 Boys Red,AYSO United (AZ) 2015 Boys Red,4,0,W,L,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3391,,fc sonora 2015 boys red,ayso united (az) 2015 boys red,FC Sonora 2015 Boys Red,EXACT,AYSO United (AZ) 2015 Boys Red,EXACT
2024-11-22,FC Sonora 2015 Boys Red,RSL-AZ South 2015 Boys Red,1,3,L,W,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3392,,fc sonora 2015 boys red,rsl-az south 2015 boys red,FC Sonora 2015 Boys Red,EXACT,RSL-AZ South 2015 Boys Red,EXACT
2025-04-07,FC Sonora 2015 Boys Red,FC Sonora 2015 Boys Black,2,3,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3393,,fc sonora 2015 boys red,fc sonora 2015 boys black,FC Sonora 2015 Boys Red,EXACT,FC Sonora 2015 Boys Black,EXACT
2024-12-03,FC Sonora 2015 Boys Red,FC Arizona 2015 Boys White,0,4,L,W,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3394,,fc sonora 2015 boys red,fc arizona 2015 boys white,FC Sonora 2015 Boys Red,EXACT,FC Arizona 2015 Boys White,EXACT
2025-06-08,FC Sonora 2015 Boys Red,Synergy FC AZ 2015 Boys Black,4,1,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3395,,fc sonora 2015 boys red,synergy fc az 2015 boys black,FC Sonora 2015 Boys Red,EXACT,Synergy FC AZ 2015 Boys Black,EXACT
2024-12-23,FC Sonora 2015 Boys Red,Flagstaff SC 2015 Boys,1,0,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3396,,fc sonora 2015 boys red,flagstaff sc 2015 boys,FC Sonora 2015 Boys Red,EXACT,Flagstaff SC 2015 Boys,EXACT
2025-05-16,FC Sonora 2015 Boys Red,FC Sonora 2015 Boys White,3,2,W,L,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3397,,fc sonora 2015 boys red,fc sonora 2015 boys white,FC Sonora 2015 Boys Red,EXACT,FC Sonora 2015 Boys White,EXACT
2025-03-15,FC Sonora 2015 Boys Red,RSL-AZ Yuma 2015 Boys Black,3,1,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3398,,fc sonora 2015 boys red,rsl-az yuma 2015 boys black,FC Sonora 2015 Boys Red,EXACT,RSL-AZ Yuma 2015 Boys Black,EXACT
2025-08-31,FC Sonora 2015 Boys Red,Phoenix Rising FC 2015 Boys White,1,2,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3399,,fc sonora 2015 boys red,phoenix rising fc 2015 boys white,FC Sonora 2015 Boys Red,EXACT,Phoenix Rising FC 2015 Boys White,EXACT
2024-10-19,FC Sonora 2015 Boys Red,AYSO United (AZ) 2015 Boys Blue,3,4,L,W,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3400,,fc sonora 2015 boys red,ayso united (az) 2015 boys blue,FC Sonora 2015 Boys Red,EXACT,AYSO United (AZ) 2015 Boys Blue,EXACT
2025-08-24,FC Sonora 2015 Boys Red,Flagstaff SC 2015 Boys,3,4,L,W,Cactus Cup,Cactus Cup,U11,Unknown,Arizona,u11_3401,,fc sonora 2015 boys red,flagstaff sc 2015 boys,FC Sonora 2015 Boys Red,EXACT,Flagstaff SC 2015 Boys,EXACT
2024-12-18,FC Sonora 2015 Boys Red,Epic Soccer Club 2015 Boys Red,4,2,W,L,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3402,,fc sonora 2015 boys red,epic soccer club 2015 boys red,FC Sonora 2015 Boys Red,EXACT,Epic Soccer Club 2015 Boys Red,EXACT
2025-08-22,FC Sonora 2015 Boys Red,FBSL 2015 Boys White,1,3,L,W,Desert Classic,Desert Classic,U11,Unknown,Arizona,u11_3403,,fc sonora 2015 boys red,fbsl 2015 boys white,FC Sonora 2015 Boys Red,EXACT,FBSL 2015 Boys White,EXACT
2025-04-11,FC Sonora 2015 Boys Red,CCV STARS 2015 Boys Red,2,1,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3404,,fc sonora 2015 boys red,ccv stars 2015 boys red,FC Sonora 2015 Boys Red,EXACT,CCV STARS 2015 Boys Red,EXACT
2024-10-29,FC Sonora 2015 Boys Red,Synergy FC AZ 2015 Boys White,3,1,W,L,Arizona U11 State League,Arizona U11 State League,U11,Unknown,Arizona,u11_3405,,fc sonora 2015 boys red,synergy fc az 2015 boys white,FC Sonora 2015 Boys Red,EXACT,Synergy FC AZ 2015 Boys White,EXACT
2025-07-19,FC Sonora 2015 Boys Red,FC Elite Arizona 2015 Boys Blue,0,2,L,W,AZ Cup,AZ Cup,U11,Unknown,Arizona,u11_3406,,fc sonora 2015 boys red,fc elite arizona 2015 boys blue,FC Sonora 2015 Boys Red,EXACT,FC Elite Arizona 2015 Boys Blue,EXACT
2025-05-04,FC Sonora 2015 Boys Red,Sun Warriors AZFC 2015 Boys Red,4,2,W,L,Phoenix Premier League,Phoenix Premier League,U11,Unknown,Arizona,u11_3407,,fc sonora 2015 boys red,sun warriors azfc 2015 boys red,FC Sonora 2015 Boys Red,EXACT,Sun Warriors AZFC 2015 Boys Red,EXACT
2025-06-29,FC Sonora 2015 Boys Red,Paris Saint-Germain Academy Phoenix 2015 Boys White,3,3,T,T,Valley Championship,Valley Championship,U11,Unknown,Arizona,u11_3408,,fc sonora 2015 boys red,paris saint-germain academy phoenix 2015 boys white,FC Sonora 2015 Boys Red,EXACT,Paris Saint-Germain Academy Phoenix 2015 Boys White,EXACT
