Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
desert sc 2012 boys blue,apache junction soccer club 2012 boys gold,Desert SC 2012 Boys Blue,Apache Junction Soccer Club 2012 Boys Gold,5,4,League Play,2025-07-29,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,tempe soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,4,3,League Play,2025-05-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,casa grande soccer club 2012 boys gold,Desert SC 2012 Boys Blue,Casa Grande Soccer Club 2012 Boys Gold,2,2,League Play,2025-01-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,rsl-az yuma 2012 boys red,Desert SC 2012 Boys Blue,RSL-AZ Yuma 2012 Boys Red,4,5,League Play,2025-04-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,glendale soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Glendale Soccer Club 2012 Boys Blue,1,3,League Play,2025-09-15,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,az arsenal soccer club 2012 boys red,Desert SC 2012 Boys Blue,AZ Arsenal Soccer Club 2012 Boys Red,3,0,League Play,2025-09-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,rsl-az north 2012 boys blue,Desert SC 2012 Boys Blue,RSL-AZ North 2012 Boys Blue,5,2,League Play,2025-05-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,apache junction soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Apache Junction Soccer Club 2012 Boys Blue,4,3,League Play,2024-12-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,fountain hills soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Fountain Hills Soccer Club 2012 Boys Blue,2,5,League Play,2024-12-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,casa grande soccer club 2012 boys red,Desert SC 2012 Boys Blue,Casa Grande Soccer Club 2012 Boys Red,4,1,League Play,2025-07-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,fountain hills soccer club 2012 boys black,Desert SC 2012 Boys Blue,Fountain Hills Soccer Club 2012 Boys Black,3,2,League Play,2025-03-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,goodyear soccer club 2012 boys gold,Desert SC 2012 Boys Blue,Goodyear Soccer Club 2012 Boys Gold,0,1,League Play,2025-06-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,queen creek soccer club 2012 boys black,Desert SC 2012 Boys Blue,Queen Creek Soccer Club 2012 Boys Black,0,5,League Play,2025-09-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,tempe soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,0,0,League Play,2025-07-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,az soccer club 2012 boys red,Desert SC 2012 Boys Blue,AZ Soccer Club 2012 Boys Red,3,2,League Play,2025-04-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,az arsenal soccer club 2012 boys red,Desert SC 2012 Boys Blue,AZ Arsenal Soccer Club 2012 Boys Red,5,2,League Play,2024-11-30,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,apache junction soccer club 2012 boys gold,Desert SC 2012 Boys Blue,Apache Junction Soccer Club 2012 Boys Gold,1,5,League Play,2025-04-12,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,desert sc 2012 boys gold,Desert SC 2012 Boys Blue,Desert SC 2012 Boys Gold,1,1,League Play,2024-12-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,paradise valley soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Paradise Valley Soccer Club 2012 Boys Blue,3,2,League Play,2025-01-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,rsl-az north 2012 boys red,Desert SC 2012 Boys Blue,RSL-AZ North 2012 Boys Red,4,4,League Play,2024-10-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,phoenix rising fc 2012 boys blue,Desert SC 2012 Boys Blue,Phoenix Rising FC 2012 Boys Blue,0,3,League Play,2024-12-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,mesa soccer club 2012 boys black,Desert SC 2012 Boys Blue,Mesa Soccer Club 2012 Boys Black,1,3,League Play,2024-11-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,tempe soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,0,0,League Play,2025-03-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,phoenix rising fc 2012 boys black,Desert SC 2012 Boys Blue,Phoenix Rising FC 2012 Boys Black,2,0,League Play,2024-12-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,fountain hills soccer club 2012 boys black,Desert SC 2012 Boys Blue,Fountain Hills Soccer Club 2012 Boys Black,4,0,League Play,2025-01-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,tempe soccer club 2012 boys blue,Desert SC 2012 Boys Blue,Tempe Soccer Club 2012 Boys Blue,3,4,League Play,2025-04-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
desert sc 2012 boys blue,valley united fc 2012 boys black,Desert SC 2012 Boys Blue,Valley United FC 2012 Boys Black,4,5,League Play,2025-04-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_85
az soccer club 2012 boys gold,desert sc 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Desert SC 2012 Boys Blue,2,5,League Play,2025-01-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,casa grande soccer club 2012 boys red,AZ Soccer Club 2012 Boys Gold,Casa Grande Soccer Club 2012 Boys Red,3,5,League Play,2025-01-25,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,queen creek soccer club 2012 boys black,AZ Soccer Club 2012 Boys Gold,Queen Creek Soccer Club 2012 Boys Black,4,4,League Play,2024-12-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,az arsenal soccer club 2012 boys white,AZ Soccer Club 2012 Boys Gold,AZ Arsenal Soccer Club 2012 Boys White,5,5,League Play,2025-09-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,desert sc 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Desert SC 2012 Boys Blue,0,0,League Play,2025-03-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,chandler soccer club 2012 boys gold,AZ Soccer Club 2012 Boys Gold,Chandler Soccer Club 2012 Boys Gold,1,3,League Play,2025-02-24,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,chandler soccer club 2012 boys gold,AZ Soccer Club 2012 Boys Gold,Chandler Soccer Club 2012 Boys Gold,0,1,League Play,2025-06-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,fountain hills soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Fountain Hills Soccer Club 2012 Boys Blue,3,5,League Play,2024-12-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,mesa soccer club 2012 boys gold,AZ Soccer Club 2012 Boys Gold,Mesa Soccer Club 2012 Boys Gold,2,5,League Play,2025-02-08,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,tempe soccer club 2012 boys white,AZ Soccer Club 2012 Boys Gold,Tempe Soccer Club 2012 Boys White,3,0,League Play,2024-11-22,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,az soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,AZ Soccer Club 2012 Boys Blue,2,2,League Play,2025-09-09,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,scottsdale soccer club 2012 boys black,AZ Soccer Club 2012 Boys Gold,Scottsdale Soccer Club 2012 Boys Black,4,3,League Play,2025-03-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,goodyear soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Goodyear Soccer Club 2012 Boys Blue,1,5,League Play,2025-09-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,casa grande soccer club 2012 boys red,AZ Soccer Club 2012 Boys Gold,Casa Grande Soccer Club 2012 Boys Red,4,2,League Play,2025-03-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,buckeye soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Buckeye Soccer Club 2012 Boys Blue,3,0,League Play,2025-01-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,casa grande soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Casa Grande Soccer Club 2012 Boys Blue,1,2,League Play,2025-04-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,mesa soccer club 2012 boys black,AZ Soccer Club 2012 Boys Gold,Mesa Soccer Club 2012 Boys Black,0,3,League Play,2025-02-13,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,buckeye soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Buckeye Soccer Club 2012 Boys Blue,4,5,League Play,2025-01-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,goodyear soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Goodyear Soccer Club 2012 Boys Blue,1,2,League Play,2024-12-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,peoria soccer club 2012 boys white,AZ Soccer Club 2012 Boys Gold,Peoria Soccer Club 2012 Boys White,5,1,League Play,2025-06-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,paradise valley soccer club 2012 boys black,AZ Soccer Club 2012 Boys Gold,Paradise Valley Soccer Club 2012 Boys Black,1,0,League Play,2025-04-14,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,avondale soccer club 2012 boys black,AZ Soccer Club 2012 Boys Gold,Avondale Soccer Club 2012 Boys Black,2,3,League Play,2025-08-11,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,casa grande soccer club 2012 boys gold,AZ Soccer Club 2012 Boys Gold,Casa Grande Soccer Club 2012 Boys Gold,4,3,League Play,2025-04-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,rsl-az yuma 2012 boys gold,AZ Soccer Club 2012 Boys Gold,RSL-AZ Yuma 2012 Boys Gold,4,5,League Play,2025-08-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,tempe soccer club 2012 boys blue,AZ Soccer Club 2012 Boys Gold,Tempe Soccer Club 2012 Boys Blue,5,4,League Play,2025-09-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,fc elite arizona 2012 boys gold,AZ Soccer Club 2012 Boys Gold,FC Elite Arizona 2012 Boys Gold,1,2,League Play,2025-03-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,queen creek soccer club 2012 boys white,AZ Soccer Club 2012 Boys Gold,Queen Creek Soccer Club 2012 Boys White,4,3,League Play,2025-03-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,chandler soccer club 2012 boys gold,AZ Soccer Club 2012 Boys Gold,Chandler Soccer Club 2012 Boys Gold,3,1,League Play,2025-06-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,peoria soccer club 2012 boys gold,AZ Soccer Club 2012 Boys Gold,Peoria Soccer Club 2012 Boys Gold,0,2,League Play,2024-12-31,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
az soccer club 2012 boys gold,queen creek soccer club 2012 boys black,AZ Soccer Club 2012 Boys Gold,Queen Creek Soccer Club 2012 Boys Black,5,2,League Play,2025-07-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_86
fc tucson youth soccer 2012 boys red,avondale soccer club 2012 boys black,FC Tucson Youth Soccer 2012 Boys Red,Avondale Soccer Club 2012 Boys Black,5,5,League Play,2025-07-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,glendale soccer club 2012 boys red,FC Tucson Youth Soccer 2012 Boys Red,Glendale Soccer Club 2012 Boys Red,0,1,League Play,2024-11-03,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,valley united fc 2012 boys red,FC Tucson Youth Soccer 2012 Boys Red,Valley United FC 2012 Boys Red,5,0,League Play,2024-11-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,queen creek soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,Queen Creek Soccer Club 2012 Boys White,4,4,League Play,2025-06-10,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,tempe soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,Tempe Soccer Club 2012 Boys White,0,2,League Play,2025-09-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,cave creek soccer club 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,Cave Creek Soccer Club 2012 Boys Gold,3,3,League Play,2024-12-25,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,mesa soccer club 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,Mesa Soccer Club 2012 Boys Gold,1,3,League Play,2025-09-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,apache junction soccer club 2012 boys blue,FC Tucson Youth Soccer 2012 Boys Red,Apache Junction Soccer Club 2012 Boys Blue,3,0,League Play,2024-10-18,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,apache junction soccer club 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,Apache Junction Soccer Club 2012 Boys Gold,2,2,League Play,2025-02-25,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,valley united fc 2012 boys black,FC Tucson Youth Soccer 2012 Boys Red,Valley United FC 2012 Boys Black,2,4,League Play,2025-02-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,phoenix premier fc 2012 boys red,FC Tucson Youth Soccer 2012 Boys Red,Phoenix Premier FC 2012 Boys Red,1,5,League Play,2025-09-27,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,peoria soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,Peoria Soccer Club 2012 Boys White,4,0,League Play,2025-01-20,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,tempe soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,Tempe Soccer Club 2012 Boys White,4,2,League Play,2025-01-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,chandler soccer club 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,Chandler Soccer Club 2012 Boys Gold,4,2,League Play,2024-12-28,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,az soccer club 2012 boys red,FC Tucson Youth Soccer 2012 Boys Red,AZ Soccer Club 2012 Boys Red,1,0,League Play,2025-02-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,fc elite arizona 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,FC Elite Arizona 2012 Boys Gold,5,3,League Play,2024-11-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,tempe soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,Tempe Soccer Club 2012 Boys White,1,3,League Play,2025-06-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,fountain hills soccer club 2012 boys black,FC Tucson Youth Soccer 2012 Boys Red,Fountain Hills Soccer Club 2012 Boys Black,1,4,League Play,2024-11-01,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,queen creek soccer club 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,Queen Creek Soccer Club 2012 Boys Gold,2,1,League Play,2024-10-26,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,rsl-az west valley 2012 boys red,FC Tucson Youth Soccer 2012 Boys Red,RSL-AZ West Valley 2012 Boys Red,4,5,League Play,2025-04-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,rsl-az west valley 2012 boys red,FC Tucson Youth Soccer 2012 Boys Red,RSL-AZ West Valley 2012 Boys Red,2,1,League Play,2024-12-06,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,casa grande soccer club 2012 boys blue,FC Tucson Youth Soccer 2012 Boys Red,Casa Grande Soccer Club 2012 Boys Blue,4,0,League Play,2025-05-05,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,queen creek soccer club 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,Queen Creek Soccer Club 2012 Boys Gold,3,1,League Play,2025-07-16,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,phoenix premier fc 2012 boys red,FC Tucson Youth Soccer 2012 Boys Red,Phoenix Premier FC 2012 Boys Red,3,5,League Play,2025-09-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,scottsdale soccer club 2012 boys black,FC Tucson Youth Soccer 2012 Boys Red,Scottsdale Soccer Club 2012 Boys Black,3,4,League Play,2025-02-21,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,glendale soccer club 2012 boys blue,FC Tucson Youth Soccer 2012 Boys Red,Glendale Soccer Club 2012 Boys Blue,1,5,League Play,2024-10-23,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,az arsenal soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,AZ Arsenal Soccer Club 2012 Boys White,4,3,League Play,2025-06-07,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,tempe soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,Tempe Soccer Club 2012 Boys White,0,2,League Play,2025-10-02,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,queen creek soccer club 2012 boys white,FC Tucson Youth Soccer 2012 Boys Red,Queen Creek Soccer Club 2012 Boys White,0,2,League Play,2025-02-19,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
fc tucson youth soccer 2012 boys red,surprise soccer club 2012 boys gold,FC Tucson Youth Soccer 2012 Boys Red,Surprise Soccer Club 2012 Boys Gold,1,4,League Play,2024-10-17,az_boys_u14,https://rankings.gotsport.com/teams/u14_87
rsl-az west valley 2012 boys gold,rsl-az north 2012 boys red,RSL-AZ West Valley 2012 Boys Gold,RSL-AZ North 2012 Boys Red,1,4,League Play,2024-12-04,az_boys_u14,https://rankings.gotsport.com/teams/u14_88
