Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
buckeye soccer club 2016 boys blue,rsl-az north 2016 boys blue,Buckeye Soccer Club 2016 Boys Blue,RSL-AZ North 2016 Boys Blue,2,3,League Play,2025-01-09,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,fc tucson youth soccer 2016 boys red,Buckeye Soccer Club 2016 Boys Blue,FC Tucson Youth Soccer 2016 Boys Red,2,3,League Play,2025-01-05,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,chandler soccer club 2016 boys gold,Buckeye Soccer Club 2016 Boys Blue,Chandler Soccer Club 2016 Boys Gold,3,4,League Play,2025-08-31,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,Buckeye Soccer Club 2016 Boys Blue,AZ Arsenal Soccer Club 2016 Boys Gold,4,1,League Play,2025-09-08,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,phoenix premier fc 2016 boys red,Buckeye Soccer Club 2016 Boys Blue,Phoenix Premier FC 2016 Boys Red,2,4,League Play,2025-01-18,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,avondale soccer club 2016 boys red,Buckeye Soccer Club 2016 Boys Blue,Avondale Soccer Club 2016 Boys Red,1,2,League Play,2025-05-31,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,rsl-az yuma 2016 boys gold,Buckeye Soccer Club 2016 Boys Blue,RSL-AZ Yuma 2016 Boys Gold,3,1,League Play,2025-08-08,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,Buckeye Soccer Club 2016 Boys Blue,AZ Arsenal Soccer Club 2016 Boys Gold,4,4,League Play,2025-10-07,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,Buckeye Soccer Club 2016 Boys Blue,AZ Arsenal Soccer Club 2016 Boys Gold,0,0,League Play,2025-04-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,chandler soccer club 2016 boys blue,Buckeye Soccer Club 2016 Boys Blue,Chandler Soccer Club 2016 Boys Blue,4,2,League Play,2025-07-10,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,rsl-az north 2016 boys black,Buckeye Soccer Club 2016 Boys Blue,RSL-AZ North 2016 Boys Black,3,1,League Play,2025-03-26,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,casa grande soccer club 2016 boys gold,Buckeye Soccer Club 2016 Boys Blue,Casa Grande Soccer Club 2016 Boys Gold,2,0,League Play,2025-06-18,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,rsl-az west valley 2016 boys red,Buckeye Soccer Club 2016 Boys Blue,RSL-AZ West Valley 2016 Boys Red,4,3,League Play,2025-06-28,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,peoria soccer club 2016 boys white,Buckeye Soccer Club 2016 Boys Blue,Peoria Soccer Club 2016 Boys White,3,3,League Play,2025-09-17,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,desert sc 2016 boys blue,Buckeye Soccer Club 2016 Boys Blue,Desert SC 2016 Boys Blue,3,3,League Play,2025-06-14,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,fc tucson youth soccer 2016 boys white,Buckeye Soccer Club 2016 Boys Blue,FC Tucson Youth Soccer 2016 Boys White,4,3,League Play,2025-05-17,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,casa grande soccer club 2016 boys black,Buckeye Soccer Club 2016 Boys Blue,Casa Grande Soccer Club 2016 Boys Black,0,1,League Play,2025-01-31,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys blue,Buckeye Soccer Club 2016 Boys Blue,AZ Arsenal Soccer Club 2016 Boys Blue,2,4,League Play,2024-12-30,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,queen creek soccer club 2016 boys blue,Buckeye Soccer Club 2016 Boys Blue,Queen Creek Soccer Club 2016 Boys Blue,3,2,League Play,2025-07-16,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 boys blue,rsl-az west valley 2016 boys gold,Buckeye Soccer Club 2016 Boys Blue,RSL-AZ West Valley 2016 Boys Gold,1,0,League Play,2025-07-16,az_boys_u10,https://rankings.gotsport.com/teams/u10_106
casa grande soccer club 2016 boys gold,peoria soccer club 2016 boys black,Casa Grande Soccer Club 2016 Boys Gold,Peoria Soccer Club 2016 Boys Black,1,3,League Play,2025-10-10,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,maricopa soccer club 2016 boys gold,Casa Grande Soccer Club 2016 Boys Gold,Maricopa Soccer Club 2016 Boys Gold,2,3,League Play,2025-04-25,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys black,Casa Grande Soccer Club 2016 Boys Gold,Glendale Soccer Club 2016 Boys Black,2,2,League Play,2025-02-15,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,phoenix premier fc 2016 boys gold,Casa Grande Soccer Club 2016 Boys Gold,Phoenix Premier FC 2016 Boys Gold,3,2,League Play,2024-12-17,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,casa grande soccer club 2016 boys blue,Casa Grande Soccer Club 2016 Boys Gold,Casa Grande Soccer Club 2016 Boys Blue,3,4,League Play,2025-09-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,valley united fc 2016 boys black,Casa Grande Soccer Club 2016 Boys Gold,Valley United FC 2016 Boys Black,2,2,League Play,2025-05-20,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys white,Casa Grande Soccer Club 2016 Boys Gold,Glendale Soccer Club 2016 Boys White,2,2,League Play,2025-03-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,buckeye soccer club 2016 boys blue,Casa Grande Soccer Club 2016 Boys Gold,Buckeye Soccer Club 2016 Boys Blue,4,0,League Play,2025-10-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,rsl-az north 2016 boys white,Casa Grande Soccer Club 2016 Boys Gold,RSL-AZ North 2016 Boys White,4,1,League Play,2025-05-14,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,rsl-az yuma 2016 boys gold,Casa Grande Soccer Club 2016 Boys Gold,RSL-AZ Yuma 2016 Boys Gold,2,4,League Play,2025-09-06,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,paradise valley soccer club 2016 boys gold,Casa Grande Soccer Club 2016 Boys Gold,Paradise Valley Soccer Club 2016 Boys Gold,4,4,League Play,2025-09-30,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys black,Casa Grande Soccer Club 2016 Boys Gold,Glendale Soccer Club 2016 Boys Black,1,3,League Play,2024-12-19,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,casa grande soccer club 2016 boys red,Casa Grande Soccer Club 2016 Boys Gold,Casa Grande Soccer Club 2016 Boys Red,2,3,League Play,2025-08-05,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,phoenix premier fc 2016 boys red,Casa Grande Soccer Club 2016 Boys Gold,Phoenix Premier FC 2016 Boys Red,2,1,League Play,2025-05-26,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,queen creek soccer club 2016 boys white,Casa Grande Soccer Club 2016 Boys Gold,Queen Creek Soccer Club 2016 Boys White,4,4,League Play,2025-07-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,queen creek soccer club 2016 boys blue,Casa Grande Soccer Club 2016 Boys Gold,Queen Creek Soccer Club 2016 Boys Blue,0,1,League Play,2025-02-06,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,queen creek soccer club 2016 boys gold,Casa Grande Soccer Club 2016 Boys Gold,Queen Creek Soccer Club 2016 Boys Gold,2,3,League Play,2025-01-01,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,az soccer club 2016 boys white,Casa Grande Soccer Club 2016 Boys Gold,AZ Soccer Club 2016 Boys White,0,4,League Play,2025-02-14,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,chandler soccer club 2016 boys blue,Casa Grande Soccer Club 2016 Boys Gold,Chandler Soccer Club 2016 Boys Blue,4,3,League Play,2025-07-28,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,az arsenal soccer club 2016 boys gold,Casa Grande Soccer Club 2016 Boys Gold,AZ Arsenal Soccer Club 2016 Boys Gold,2,4,League Play,2025-07-19,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys black,Casa Grande Soccer Club 2016 Boys Gold,Glendale Soccer Club 2016 Boys Black,4,0,League Play,2025-10-02,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,phoenix rising fc 2016 boys gold,Casa Grande Soccer Club 2016 Boys Gold,Phoenix Rising FC 2016 Boys Gold,0,1,League Play,2025-04-12,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,fc tucson youth soccer 2016 boys white,Casa Grande Soccer Club 2016 Boys Gold,FC Tucson Youth Soccer 2016 Boys White,0,3,League Play,2025-06-23,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,peoria soccer club 2016 boys black,Casa Grande Soccer Club 2016 Boys Gold,Peoria Soccer Club 2016 Boys Black,2,2,League Play,2025-03-02,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 boys gold,paradise valley soccer club 2016 boys blue,Casa Grande Soccer Club 2016 Boys Gold,Paradise Valley Soccer Club 2016 Boys Blue,0,1,League Play,2025-01-21,az_boys_u10,https://rankings.gotsport.com/teams/u10_107
maricopa soccer club 2016 boys gold,scottsdale soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Scottsdale Soccer Club 2016 Boys Blue,3,2,League Play,2025-07-29,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,chandler soccer club 2016 boys red,Maricopa Soccer Club 2016 Boys Gold,Chandler Soccer Club 2016 Boys Red,0,3,League Play,2025-08-15,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,avondale soccer club 2016 boys white,Maricopa Soccer Club 2016 Boys Gold,Avondale Soccer Club 2016 Boys White,3,2,League Play,2025-06-05,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,phoenix premier fc 2016 boys red,Maricopa Soccer Club 2016 Boys Gold,Phoenix Premier FC 2016 Boys Red,1,3,League Play,2025-04-03,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,phoenix rising fc 2016 boys gold,Maricopa Soccer Club 2016 Boys Gold,Phoenix Rising FC 2016 Boys Gold,0,4,League Play,2025-04-20,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,maricopa soccer club 2016 boys red,Maricopa Soccer Club 2016 Boys Gold,Maricopa Soccer Club 2016 Boys Red,4,0,League Play,2024-12-24,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,paradise valley soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Paradise Valley Soccer Club 2016 Boys Blue,1,2,League Play,2025-06-07,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,rsl-az north 2016 boys black,Maricopa Soccer Club 2016 Boys Gold,RSL-AZ North 2016 Boys Black,0,0,League Play,2025-01-10,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,apache junction soccer club 2016 boys red,Maricopa Soccer Club 2016 Boys Gold,Apache Junction Soccer Club 2016 Boys Red,0,4,League Play,2025-08-26,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,fountain hills soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Fountain Hills Soccer Club 2016 Boys Blue,2,1,League Play,2025-09-25,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,rsl-az west valley 2016 boys white,Maricopa Soccer Club 2016 Boys Gold,RSL-AZ West Valley 2016 Boys White,1,0,League Play,2025-04-01,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,chandler soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Chandler Soccer Club 2016 Boys Blue,4,2,League Play,2025-10-07,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,mesa soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Mesa Soccer Club 2016 Boys Blue,3,2,League Play,2025-03-09,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,peoria soccer club 2016 boys white,Maricopa Soccer Club 2016 Boys Gold,Peoria Soccer Club 2016 Boys White,4,2,League Play,2025-07-29,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,fc elite arizona 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,FC Elite Arizona 2016 Boys Blue,0,1,League Play,2025-07-17,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,fountain hills soccer club 2016 boys red,Maricopa Soccer Club 2016 Boys Gold,Fountain Hills Soccer Club 2016 Boys Red,2,3,League Play,2025-05-13,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,gilbert soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Gilbert Soccer Club 2016 Boys Blue,1,1,League Play,2025-03-06,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,buckeye soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Buckeye Soccer Club 2016 Boys Blue,3,1,League Play,2025-07-20,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,phoenix premier fc 2016 boys black,Maricopa Soccer Club 2016 Boys Gold,Phoenix Premier FC 2016 Boys Black,3,2,League Play,2025-02-17,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,queen creek soccer club 2016 boys white,Maricopa Soccer Club 2016 Boys Gold,Queen Creek Soccer Club 2016 Boys White,2,0,League Play,2025-06-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,avondale soccer club 2016 boys white,Maricopa Soccer Club 2016 Boys Gold,Avondale Soccer Club 2016 Boys White,2,4,League Play,2025-04-29,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,avondale soccer club 2016 boys red,Maricopa Soccer Club 2016 Boys Gold,Avondale Soccer Club 2016 Boys Red,1,1,League Play,2025-04-29,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,cave creek soccer club 2016 boys white,Maricopa Soccer Club 2016 Boys Gold,Cave Creek Soccer Club 2016 Boys White,0,0,League Play,2025-07-27,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,buckeye soccer club 2016 boys blue,Maricopa Soccer Club 2016 Boys Gold,Buckeye Soccer Club 2016 Boys Blue,4,4,League Play,2025-09-20,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 boys gold,scottsdale soccer club 2016 boys black,Maricopa Soccer Club 2016 Boys Gold,Scottsdale Soccer Club 2016 Boys Black,3,0,League Play,2025-07-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_108
queen creek soccer club 2016 boys gold,rsl-az yuma 2016 boys gold,Queen Creek Soccer Club 2016 Boys Gold,RSL-AZ Yuma 2016 Boys Gold,3,4,League Play,2025-01-28,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,az arsenal soccer club 2016 boys gold,Queen Creek Soccer Club 2016 Boys Gold,AZ Arsenal Soccer Club 2016 Boys Gold,3,3,League Play,2025-08-04,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,chandler soccer club 2016 boys blue,Queen Creek Soccer Club 2016 Boys Gold,Chandler Soccer Club 2016 Boys Blue,1,0,League Play,2025-06-28,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,rsl-az west valley 2016 boys black,Queen Creek Soccer Club 2016 Boys Gold,RSL-AZ West Valley 2016 Boys Black,2,0,League Play,2025-09-26,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,gilbert soccer club 2016 boys gold,Queen Creek Soccer Club 2016 Boys Gold,Gilbert Soccer Club 2016 Boys Gold,1,4,League Play,2025-03-03,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,apache junction soccer club 2016 boys red,Queen Creek Soccer Club 2016 Boys Gold,Apache Junction Soccer Club 2016 Boys Red,1,0,League Play,2025-07-30,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,fc tucson youth soccer 2016 boys red,Queen Creek Soccer Club 2016 Boys Gold,FC Tucson Youth Soccer 2016 Boys Red,3,3,League Play,2025-06-01,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,rsl-az west valley 2016 boys red,Queen Creek Soccer Club 2016 Boys Gold,RSL-AZ West Valley 2016 Boys Red,3,4,League Play,2025-07-29,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,apache junction soccer club 2016 boys red,Queen Creek Soccer Club 2016 Boys Gold,Apache Junction Soccer Club 2016 Boys Red,0,4,League Play,2025-01-29,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,casa grande soccer club 2016 boys white,Queen Creek Soccer Club 2016 Boys Gold,Casa Grande Soccer Club 2016 Boys White,3,0,League Play,2025-03-16,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 boys gold,casa grande soccer club 2016 boys black,Queen Creek Soccer Club 2016 Boys Gold,Casa Grande Soccer Club 2016 Boys Black,1,3,League Play,2025-08-27,az_boys_u10,https://rankings.gotsport.com/teams/u10_109
