Team A,Team B,Score A,Score B,Date,Competition,SourceURL
buckeye soccer club 2012 blue,apache junction soccer club 2012 blue,4,5,2024-11-09,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,peoria soccer club 2012 white,4,0,2025-05-18,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,fountain hills soccer club 2012 blue,1,1,2025-09-06,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,chandler soccer club 2012 white,3,1,2025-05-09,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,cave creek soccer club 2012 black,2,1,2024-12-30,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,chandler soccer club 2012 red,5,1,2024-11-08,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,goodyear soccer club 2012 gold,0,5,2024-12-03,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,tucson youth soccer 2012 red,2,0,2025-05-31,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,tempe soccer club 2012 blue,5,1,2025-06-28,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,desert 2012 black,5,2,2025-09-11,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,tucson youth soccer 2012 blue,3,3,2024-11-06,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,rsl-az south 2012 blue,0,0,2025-10-05,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,tempe soccer club 2012 blue,5,0,2025-07-15,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,chandler soccer club 2012 gold,5,4,2025-04-17,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,fountain hills soccer club 2012 blue,5,1,2024-12-31,League Play,https://rankings.gotsport.com/teams/u14_89
buckeye soccer club 2012 blue,paradise valley soccer club 2012 black,4,5,2025-03-06,League Play,https://rankings.gotsport.com/teams/u14_89
tempe soccer club 2012 blue,paradise valley soccer club 2012 black,2,5,2025-07-19,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,az soccer club 2012 red,4,3,2025-04-12,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,tucson youth soccer 2012 blue,1,0,2025-03-05,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,phoenix premier 2012 red,5,3,2025-03-27,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,fountain hills soccer club 2012 blue,4,5,2025-02-07,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,fountain hills soccer club 2012 black,4,2,2025-02-05,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,mesa soccer club 2012 red,0,1,2024-11-20,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,az arsenal soccer club 2012 red,1,4,2025-01-05,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,cave creek soccer club 2012 gold,1,3,2024-12-22,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,peoria soccer club 2012 white,5,4,2025-02-02,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,queen creek soccer club 2012 gold,0,0,2024-12-21,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,casa grande soccer club 2012 gold,5,2,2024-12-25,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,phoenix rising 2012 blue,1,1,2025-01-12,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,mesa soccer club 2012 black,5,0,2025-05-10,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,phoenix premier 2012 red,1,3,2025-02-06,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,buckeye soccer club 2012 blue,1,3,2025-04-18,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,tempe soccer club 2012 black,4,5,2025-10-09,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,desert 2012 blue,1,5,2025-05-01,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,mesa soccer club 2012 white,2,2,2025-01-21,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,casa grande soccer club 2012 red,3,5,2024-11-27,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,fountain hills soccer club 2012 black,4,0,2024-11-12,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,rsl-az yuma 2012 gold,1,5,2025-02-02,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,az soccer club 2012 red,1,4,2025-01-10,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,maricopa soccer club 2012 black,2,5,2024-11-14,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,mesa soccer club 2012 gold,1,0,2025-08-03,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,mesa soccer club 2012 black,5,4,2024-11-06,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,az soccer club 2012 red,3,0,2025-06-24,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,avondale soccer club 2012 black,4,2,2025-08-08,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,goodyear soccer club 2012 gold,3,3,2025-03-26,League Play,https://rankings.gotsport.com/teams/u14_90
tempe soccer club 2012 blue,phoenix premier 2012 red,5,2,2025-01-25,League Play,https://rankings.gotsport.com/teams/u14_90
casa grande soccer club 2012 gold,phoenix premier 2012 gold,2,0,2025-09-25,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,queen creek soccer club 2012 black,5,4,2025-05-03,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,az arsenal soccer club 2012 blue,4,0,2025-01-03,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,rsl-az south 2012 blue,2,1,2025-08-11,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,rsl-az north 2012 blue,0,3,2025-02-14,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,gilbert soccer club 2012 blue,3,3,2025-07-06,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,desert 2012 red,3,4,2025-03-12,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,queen creek soccer club 2012 black,0,4,2025-08-26,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,fountain hills soccer club 2012 black,1,0,2025-08-26,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,casa grande soccer club 2012 blue,3,5,2024-12-06,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,mesa soccer club 2012 black,3,5,2024-12-21,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,az arsenal soccer club 2012 white,5,4,2025-02-22,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,tucson youth soccer 2012 blue,4,2,2025-05-22,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,tempe soccer club 2012 blue,4,3,2025-08-05,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,cave creek soccer club 2012 gold,1,2,2025-03-02,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,cave creek soccer club 2012 black,0,1,2024-11-30,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,cave creek soccer club 2012 black,4,1,2025-07-24,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,desert 2012 blue,2,4,2025-05-12,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,elite arizona 2012 gold,2,0,2025-02-10,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,phoenix rising 2012 blue,0,3,2025-05-23,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,tempe soccer club 2012 blue,2,1,2024-11-09,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,apache junction soccer club 2012 gold,1,2,2024-11-07,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,desert 2012 blue,4,1,2024-12-21,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,phoenix premier 2012 gold,0,2,2025-07-16,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,buckeye soccer club 2012 blue,3,3,2025-02-06,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,valley united 2012 black,4,4,2024-11-15,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,fountain hills soccer club 2012 white,0,2,2025-09-20,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,desert 2012 black,3,2,2025-03-19,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,cave creek soccer club 2012 gold,3,2,2024-10-27,League Play,https://rankings.gotsport.com/teams/u14_91
casa grande soccer club 2012 gold,goodyear soccer club 2012 red,3,2,2024-12-08,League Play,https://rankings.gotsport.com/teams/u14_91
az soccer club 2012 red,elite arizona 2012 gold,4,3,2025-03-21,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,cave creek soccer club 2012 black,0,2,2025-04-28,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,tempe soccer club 2012 blue,0,2,2025-01-26,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,gilbert soccer club 2012 blue,5,5,2025-08-02,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,valley united 2012 black,5,3,2025-02-25,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,elite arizona 2012 gold,3,5,2024-12-31,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,phoenix rising 2012 blue,1,3,2025-02-04,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,casa grande soccer club 2012 gold,3,2,2025-02-07,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,casa grande soccer club 2012 blue,4,0,2025-05-05,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,tempe soccer club 2012 blue,1,1,2025-03-08,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,chandler soccer club 2012 red,2,3,2025-04-18,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,tempe soccer club 2012 blue,2,5,2025-07-11,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,avondale soccer club 2012 black,5,1,2025-05-13,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,az arsenal soccer club 2012 blue,2,5,2025-08-24,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,tempe soccer club 2012 blue,2,1,2025-08-28,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,tempe soccer club 2012 blue,0,4,2024-12-30,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,tempe soccer club 2012 blue,2,4,2025-05-27,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,rsl-az south 2012 blue,4,5,2025-09-10,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,chandler soccer club 2012 white,1,2,2025-01-04,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,az soccer club 2012 blue,0,0,2025-05-12,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,cave creek soccer club 2012 gold,5,3,2025-08-30,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,az arsenal soccer club 2012 white,5,4,2025-04-05,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,apache junction soccer club 2012 gold,4,5,2024-10-31,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,rsl-az north 2012 red,5,0,2025-09-14,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,glendale soccer club 2012 red,2,4,2025-09-03,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,rsl-az north 2012 blue,3,3,2024-10-15,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,az arsenal soccer club 2012 red,4,1,2025-06-13,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,mesa soccer club 2012 black,3,0,2025-09-03,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,phoenix premier 2012 red,0,2,2024-10-29,League Play,https://rankings.gotsport.com/teams/u14_92
az soccer club 2012 red,chandler soccer club 2012 gold,4,0,2024-12-08,League Play,https://rankings.gotsport.com/teams/u14_92
gilbert soccer club 2012 blue,rsl-az south 2012 white,1,3,2025-07-20,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,rsl-az yuma 2012 red,1,3,2025-03-07,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,valley united 2012 black,1,5,2025-03-24,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,maricopa soccer club 2012 gold,4,5,2025-07-31,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,phoenix rising 2012 blue,2,2,2025-07-21,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,rsl-az yuma 2012 gold,2,4,2025-09-24,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,tempe soccer club 2012 black,2,5,2025-05-17,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,rsl-az north 2012 red,4,5,2025-06-03,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,maricopa soccer club 2012 black,4,0,2024-10-22,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,goodyear soccer club 2012 red,3,4,2024-12-05,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,casa grande soccer club 2012 red,3,5,2025-09-25,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,phoenix premier 2012 red,5,5,2024-10-29,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,surprise soccer club 2012 gold,0,0,2024-12-09,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,chandler soccer club 2012 gold,2,5,2025-06-03,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,tempe soccer club 2012 blue,3,2,2025-08-15,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,goodyear soccer club 2012 blue,1,5,2024-12-27,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,phoenix premier 2012 red,0,1,2025-08-28,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,goodyear soccer club 2012 blue,0,2,2025-07-01,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,peoria soccer club 2012 white,5,1,2024-12-05,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,goodyear soccer club 2012 gold,4,5,2025-07-24,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,tucson youth soccer 2012 blue,4,4,2025-07-18,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,desert 2012 gold,1,5,2025-10-03,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,chandler soccer club 2012 gold,5,1,2025-04-14,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,tempe soccer club 2012 blue,4,0,2025-03-10,League Play,https://rankings.gotsport.com/teams/u14_93
gilbert soccer club 2012 blue,desert 2012 black,1,3,2025-03-31,League Play,https://rankings.gotsport.com/teams/u14_93
