Team,Opponent,TeamRaw,OpponentRaw,TeamScore,OpponentScore,Competition,Date,Division,TeamURL
casa grande soccer club 2013 boys blue,fc tucson youth soccer 2013 boys red,Casa Grande Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys Red,3,2,League Play,2025-07-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,rsl-az west valley 2013 boys black,Casa Grande Soccer Club 2013 Boys Blue,RSL-AZ West Valley 2013 Boys Black,5,0,League Play,2025-06-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,scottsdale soccer club 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Blue,0,3,League Play,2025-06-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,buckeye soccer club 2013 boys gold,Casa Grande Soccer Club 2013 Boys Blue,Buckeye Soccer Club 2013 Boys Gold,1,0,League Play,2025-01-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,az arsenal soccer club 2013 boys black,Casa Grande Soccer Club 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys Black,2,5,League Play,2025-09-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,fc elite arizona 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,FC Elite Arizona 2013 Boys Blue,3,1,League Play,2025-06-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,goodyear soccer club 2013 boys black,Casa Grande Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Black,3,0,League Play,2024-11-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,peoria soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys Blue,Peoria Soccer Club 2013 Boys White,4,1,League Play,2024-11-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,cave creek soccer club 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,Cave Creek Soccer Club 2013 Boys Blue,1,4,League Play,2024-12-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,apache junction soccer club 2013 boys black,Casa Grande Soccer Club 2013 Boys Blue,Apache Junction Soccer Club 2013 Boys Black,0,2,League Play,2025-08-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
casa grande soccer club 2013 boys blue,fc tucson youth soccer 2013 boys blue,Casa Grande Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys Blue,2,0,League Play,2025-01-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_87
goodyear soccer club 2013 boys blue,paradise valley soccer club 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Paradise Valley Soccer Club 2013 Boys Gold,2,0,League Play,2025-06-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,queen creek soccer club 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Queen Creek Soccer Club 2013 Boys Gold,3,4,League Play,2025-05-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,Goodyear Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys White,3,2,League Play,2025-01-09,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,scottsdale soccer club 2013 boys blue,Goodyear Soccer Club 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Blue,2,5,League Play,2025-07-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,avondale soccer club 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Avondale Soccer Club 2013 Boys Gold,0,2,League Play,2024-10-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,rsl-az north 2013 boys red,Goodyear Soccer Club 2013 Boys Blue,RSL-AZ North 2013 Boys Red,0,3,League Play,2025-01-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,surprise soccer club 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Surprise Soccer Club 2013 Boys Gold,3,2,League Play,2025-02-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,gilbert soccer club 2013 boys black,Goodyear Soccer Club 2013 Boys Blue,Gilbert Soccer Club 2013 Boys Black,0,5,League Play,2025-01-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,fc tucson youth soccer 2013 boys red,Goodyear Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys Red,5,3,League Play,2025-07-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,phoenix rising fc 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Phoenix Rising FC 2013 Boys Gold,5,2,League Play,2024-12-19,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,casa grande soccer club 2013 boys blue,Goodyear Soccer Club 2013 Boys Blue,Casa Grande Soccer Club 2013 Boys Blue,5,2,League Play,2025-01-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,rsl-az yuma 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,RSL-AZ Yuma 2013 Boys Gold,2,0,League Play,2025-07-13,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,goodyear soccer club 2013 boys red,Goodyear Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Red,0,3,League Play,2025-01-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,gilbert soccer club 2013 boys red,Goodyear Soccer Club 2013 Boys Blue,Gilbert Soccer Club 2013 Boys Red,2,4,League Play,2025-06-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,glendale soccer club 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Glendale Soccer Club 2013 Boys Gold,1,1,League Play,2024-11-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,phoenix premier fc 2013 boys red,Goodyear Soccer Club 2013 Boys Blue,Phoenix Premier FC 2013 Boys Red,5,4,League Play,2025-06-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,az soccer club 2013 boys blue,Goodyear Soccer Club 2013 Boys Blue,AZ Soccer Club 2013 Boys Blue,0,1,League Play,2025-08-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,rsl-az north 2013 boys red,Goodyear Soccer Club 2013 Boys Blue,RSL-AZ North 2013 Boys Red,4,1,League Play,2025-10-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,glendale soccer club 2013 boys blue,Goodyear Soccer Club 2013 Boys Blue,Glendale Soccer Club 2013 Boys Blue,3,5,League Play,2025-04-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,gilbert soccer club 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Gilbert Soccer Club 2013 Boys Gold,4,1,League Play,2025-05-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,Goodyear Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys White,4,4,League Play,2024-12-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,glendale soccer club 2013 boys blue,Goodyear Soccer Club 2013 Boys Blue,Glendale Soccer Club 2013 Boys Blue,5,3,League Play,2025-07-26,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,rsl-az west valley 2013 boys white,Goodyear Soccer Club 2013 Boys Blue,RSL-AZ West Valley 2013 Boys White,0,1,League Play,2025-08-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,phoenix rising fc 2013 boys gold,Goodyear Soccer Club 2013 Boys Blue,Phoenix Rising FC 2013 Boys Gold,2,5,League Play,2025-03-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,cave creek soccer club 2013 boys white,Goodyear Soccer Club 2013 Boys Blue,Cave Creek Soccer Club 2013 Boys White,2,3,League Play,2025-10-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,az arsenal soccer club 2013 boys white,Goodyear Soccer Club 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys White,3,2,League Play,2024-12-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,fountain hills soccer club 2013 boys white,Goodyear Soccer Club 2013 Boys Blue,Fountain Hills Soccer Club 2013 Boys White,1,2,League Play,2024-12-30,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
goodyear soccer club 2013 boys blue,scottsdale soccer club 2013 boys blue,Goodyear Soccer Club 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Blue,1,4,League Play,2025-01-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_88
az soccer club 2013 boys blue,cave creek soccer club 2013 boys blue,AZ Soccer Club 2013 Boys Blue,Cave Creek Soccer Club 2013 Boys Blue,4,3,League Play,2024-11-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,az arsenal soccer club 2013 boys gold,AZ Soccer Club 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys Gold,0,0,League Play,2025-05-16,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,mesa soccer club 2013 boys black,AZ Soccer Club 2013 Boys Blue,Mesa Soccer Club 2013 Boys Black,5,0,League Play,2025-06-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,goodyear soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Red,2,4,League Play,2024-10-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,goodyear soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Red,4,2,League Play,2025-08-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,goodyear soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Red,3,5,League Play,2025-09-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,peoria soccer club 2013 boys blue,AZ Soccer Club 2013 Boys Blue,Peoria Soccer Club 2013 Boys Blue,2,3,League Play,2025-09-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,fc tucson youth soccer 2013 boys red,AZ Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys Red,4,1,League Play,2025-07-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,peoria soccer club 2013 boys gold,AZ Soccer Club 2013 Boys Blue,Peoria Soccer Club 2013 Boys Gold,2,0,League Play,2024-12-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,mesa soccer club 2013 boys black,AZ Soccer Club 2013 Boys Blue,Mesa Soccer Club 2013 Boys Black,2,4,League Play,2025-02-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,phoenix premier fc 2013 boys white,AZ Soccer Club 2013 Boys Blue,Phoenix Premier FC 2013 Boys White,5,0,League Play,2025-04-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,tempe soccer club 2013 boys white,AZ Soccer Club 2013 Boys Blue,Tempe Soccer Club 2013 Boys White,3,5,League Play,2025-06-05,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,goodyear soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Red,0,2,League Play,2025-03-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,gilbert soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,Gilbert Soccer Club 2013 Boys Red,1,2,League Play,2024-10-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,gilbert soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,Gilbert Soccer Club 2013 Boys Red,2,3,League Play,2025-06-03,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,fc tucson youth soccer 2013 boys white,AZ Soccer Club 2013 Boys Blue,FC Tucson Youth Soccer 2013 Boys White,1,3,League Play,2025-05-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,scottsdale soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Red,4,0,League Play,2025-05-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,rsl-az west valley 2013 boys white,AZ Soccer Club 2013 Boys Blue,RSL-AZ West Valley 2013 Boys White,3,4,League Play,2025-01-31,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,apache junction soccer club 2013 boys black,AZ Soccer Club 2013 Boys Blue,Apache Junction Soccer Club 2013 Boys Black,5,1,League Play,2024-11-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,az arsenal soccer club 2013 boys white,AZ Soccer Club 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys White,5,2,League Play,2025-01-25,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,az arsenal soccer club 2013 boys white,AZ Soccer Club 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys White,0,0,League Play,2025-03-14,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,goodyear soccer club 2013 boys blue,AZ Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys Blue,5,3,League Play,2024-12-02,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,fountain hills soccer club 2013 boys white,AZ Soccer Club 2013 Boys Blue,Fountain Hills Soccer Club 2013 Boys White,3,0,League Play,2025-08-28,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,scottsdale soccer club 2013 boys blue,AZ Soccer Club 2013 Boys Blue,Scottsdale Soccer Club 2013 Boys Blue,1,2,League Play,2025-05-21,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,cave creek soccer club 2013 boys white,AZ Soccer Club 2013 Boys Blue,Cave Creek Soccer Club 2013 Boys White,1,4,League Play,2025-09-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,goodyear soccer club 2013 boys white,AZ Soccer Club 2013 Boys Blue,Goodyear Soccer Club 2013 Boys White,1,2,League Play,2024-12-08,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,az arsenal soccer club 2013 boys red,AZ Soccer Club 2013 Boys Blue,AZ Arsenal Soccer Club 2013 Boys Red,3,1,League Play,2025-01-23,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
az soccer club 2013 boys blue,casa grande soccer club 2013 boys blue,AZ Soccer Club 2013 Boys Blue,Casa Grande Soccer Club 2013 Boys Blue,0,5,League Play,2025-01-29,az_boys_u13,https://rankings.gotsport.com/teams/u13_89
casa grande soccer club 2013 boys white,mesa soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,Mesa Soccer Club 2013 Boys White,0,0,League Play,2025-08-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,paradise valley soccer club 2013 boys blue,Casa Grande Soccer Club 2013 Boys White,Paradise Valley Soccer Club 2013 Boys Blue,2,4,League Play,2025-09-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,goodyear soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,Goodyear Soccer Club 2013 Boys White,0,1,League Play,2025-05-22,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,scottsdale soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,Scottsdale Soccer Club 2013 Boys White,3,1,League Play,2024-10-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,rsl-az north 2013 boys red,Casa Grande Soccer Club 2013 Boys White,RSL-AZ North 2013 Boys Red,1,2,League Play,2024-10-24,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,gilbert soccer club 2013 boys black,Casa Grande Soccer Club 2013 Boys White,Gilbert Soccer Club 2013 Boys Black,2,3,League Play,2025-02-18,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,az arsenal soccer club 2013 boys black,Casa Grande Soccer Club 2013 Boys White,AZ Arsenal Soccer Club 2013 Boys Black,3,4,League Play,2025-02-01,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,buckeye soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,Buckeye Soccer Club 2013 Boys White,2,0,League Play,2024-10-11,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,cave creek soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,Cave Creek Soccer Club 2013 Boys White,4,2,League Play,2024-12-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,buckeye soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,Buckeye Soccer Club 2013 Boys White,1,2,League Play,2025-03-20,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,fc tucson youth soccer 2013 boys white,Casa Grande Soccer Club 2013 Boys White,FC Tucson Youth Soccer 2013 Boys White,4,5,League Play,2025-06-06,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,peoria soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,Peoria Soccer Club 2013 Boys White,5,4,League Play,2024-11-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,paradise valley soccer club 2013 boys gold,Casa Grande Soccer Club 2013 Boys White,Paradise Valley Soccer Club 2013 Boys Gold,5,2,League Play,2025-07-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,az arsenal soccer club 2013 boys white,Casa Grande Soccer Club 2013 Boys White,AZ Arsenal Soccer Club 2013 Boys White,4,5,League Play,2024-11-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,maricopa soccer club 2013 boys red,Casa Grande Soccer Club 2013 Boys White,Maricopa Soccer Club 2013 Boys Red,4,3,League Play,2024-12-17,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,az soccer club 2013 boys blue,Casa Grande Soccer Club 2013 Boys White,AZ Soccer Club 2013 Boys Blue,3,0,League Play,2025-02-15,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,fc tucson youth soccer 2013 boys blue,Casa Grande Soccer Club 2013 Boys White,FC Tucson Youth Soccer 2013 Boys Blue,0,5,League Play,2025-07-04,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,surprise soccer club 2013 boys gold,Casa Grande Soccer Club 2013 Boys White,Surprise Soccer Club 2013 Boys Gold,5,5,League Play,2025-03-07,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
casa grande soccer club 2013 boys white,apache junction soccer club 2013 boys black,Casa Grande Soccer Club 2013 Boys White,Apache Junction Soccer Club 2013 Boys Black,1,0,League Play,2025-09-10,az_boys_u13,https://rankings.gotsport.com/teams/u13_90
