Team A,Team B,Score A,Score B,Date
chandler soccer club 2016 boys blue,rsl-az north 2016 boys black,2,2,2025-05-03
chandler soccer club 2016 boys blue,maricopa soccer club 2016 boys gold,0,3,2025-07-13
chandler soccer club 2016 boys blue,mesa soccer club 2016 boys blue,3,1,2025-02-05
apache junction soccer club 2016 boys red,maricopa soccer club 2016 boys black,1,3,2025-02-13
apache junction soccer club 2016 boys red,az arsenal soccer club 2016 boys gold,2,3,2025-08-29
apache junction soccer club 2016 boys red,mesa soccer club 2016 boys blue,0,4,2025-09-22
apache junction soccer club 2016 boys red,surprise soccer club 2016 boys red,2,4,2025-08-01
apache junction soccer club 2016 boys red,fc tucson youth soccer 2016 boys white,2,3,2025-06-03
apache junction soccer club 2016 boys red,fc elite arizona 2016 boys black,3,3,2024-12-21
apache junction soccer club 2016 boys red,fc tucson youth soccer 2016 boys gold,0,3,2024-12-21
apache junction soccer club 2016 boys red,mesa soccer club 2016 boys blue,1,0,2025-04-16
apache junction soccer club 2016 boys red,casa grande soccer club 2016 boys black,3,1,2025-02-05
apache junction soccer club 2016 boys red,casa grande soccer club 2016 boys gold,4,0,2025-09-09
apache junction soccer club 2016 boys red,phoenix rising fc 2016 boys gold,2,4,2025-05-12
apache junction soccer club 2016 boys red,az soccer club 2016 boys black,4,4,2025-09-15
apache junction soccer club 2016 boys red,casa grande soccer club 2016 boys gold,1,2,2025-09-30
apache junction soccer club 2016 boys red,rsl-az south 2016 boys gold,3,4,2025-08-08
apache junction soccer club 2016 boys red,chandler soccer club 2016 boys red,3,4,2025-01-08
apache junction soccer club 2016 boys red,gilbert soccer club 2016 boys gold,0,0,2025-07-14
apache junction soccer club 2016 boys red,az arsenal soccer club 2016 boys gold,4,3,2025-05-22
apache junction soccer club 2016 boys red,desert sc 2016 boys white,4,2,2025-07-13
apache junction soccer club 2016 boys red,az soccer club 2016 boys black,1,2,2025-05-27
apache junction soccer club 2016 boys red,mesa soccer club 2016 boys blue,4,3,2025-01-11
apache junction soccer club 2016 boys red,peoria soccer club 2016 boys gold,0,2,2025-03-27
apache junction soccer club 2016 boys red,gilbert soccer club 2016 boys black,1,4,2025-07-31
apache junction soccer club 2016 boys red,tempe soccer club 2016 boys black,1,4,2025-09-21
apache junction soccer club 2016 boys red,valley united fc 2016 boys white,0,2,2025-02-22
apache junction soccer club 2016 boys red,rsl-az yuma 2016 boys gold,4,1,2025-08-07
casa grande soccer club 2016 boys black,chandler soccer club 2016 boys red,0,1,2025-07-09
casa grande soccer club 2016 boys black,chandler soccer club 2016 boys gold,0,1,2025-07-16
casa grande soccer club 2016 boys black,paradise valley soccer club 2016 boys gold,3,1,2025-07-01
casa grande soccer club 2016 boys black,buckeye soccer club 2016 boys blue,3,1,2025-08-24
casa grande soccer club 2016 boys black,desert sc 2016 boys blue,4,3,2025-09-05
casa grande soccer club 2016 boys black,paradise valley soccer club 2016 boys white,1,0,2025-04-16
casa grande soccer club 2016 boys black,peoria soccer club 2016 boys black,2,1,2025-06-10
casa grande soccer club 2016 boys black,peoria soccer club 2016 boys black,0,2,2025-01-17
casa grande soccer club 2016 boys black,maricopa soccer club 2016 boys red,0,0,2025-09-19
casa grande soccer club 2016 boys black,buckeye soccer club 2016 boys blue,3,0,2025-05-14
casa grande soccer club 2016 boys black,valley united fc 2016 boys black,1,4,2025-01-10
casa grande soccer club 2016 boys black,buckeye soccer club 2016 boys black,1,2,2025-07-03
casa grande soccer club 2016 boys black,valley united fc 2016 boys white,1,3,2025-01-20
casa grande soccer club 2016 boys black,rsl-az north 2016 boys black,0,3,2025-05-23
casa grande soccer club 2016 boys black,paradise valley soccer club 2016 boys gold,0,0,2025-10-04
casa grande soccer club 2016 boys black,queen creek soccer club 2016 boys blue,4,2,2025-01-11
casa grande soccer club 2016 boys black,mesa soccer club 2016 boys blue,3,4,2025-07-05
casa grande soccer club 2016 boys black,fc tucson youth soccer 2016 boys gold,3,3,2025-08-22
casa grande soccer club 2016 boys black,gilbert soccer club 2016 boys blue,0,2,2025-07-24
casa grande soccer club 2016 boys black,chandler soccer club 2016 boys gold,4,2,2024-12-28
casa grande soccer club 2016 boys black,maricopa soccer club 2016 boys gold,4,4,2025-05-12
casa grande soccer club 2016 boys black,rsl-az north 2016 boys white,2,3,2025-01-04
casa grande soccer club 2016 boys black,rsl-az west valley 2016 boys white,3,0,2025-07-22
casa grande soccer club 2016 boys black,glendale soccer club 2016 boys black,3,0,2025-06-21
casa grande soccer club 2016 boys black,casa grande soccer club 2016 boys white,1,0,2025-01-25
buckeye soccer club 2016 boys blue,gilbert soccer club 2016 boys gold,1,0,2025-05-09
buckeye soccer club 2016 boys blue,az soccer club 2016 boys black,4,3,2025-05-23
buckeye soccer club 2016 boys blue,cave creek soccer club 2016 boys black,1,3,2025-04-02
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys blue,1,4,2025-06-18
buckeye soccer club 2016 boys blue,valley united fc 2016 boys black,3,4,2025-04-26
buckeye soccer club 2016 boys blue,rsl-az north 2016 boys blue,2,3,2025-01-09
buckeye soccer club 2016 boys blue,fc tucson youth soccer 2016 boys red,2,3,2025-01-05
buckeye soccer club 2016 boys blue,chandler soccer club 2016 boys gold,3,4,2025-08-31
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,4,1,2025-09-08
buckeye soccer club 2016 boys blue,phoenix premier fc 2016 boys red,2,4,2025-01-18
buckeye soccer club 2016 boys blue,avondale soccer club 2016 boys red,1,2,2025-05-31
buckeye soccer club 2016 boys blue,rsl-az yuma 2016 boys gold,3,1,2025-08-08
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,4,4,2025-10-07
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys gold,0,0,2025-04-04
buckeye soccer club 2016 boys blue,chandler soccer club 2016 boys blue,4,2,2025-07-10
buckeye soccer club 2016 boys blue,rsl-az north 2016 boys black,3,1,2025-03-26
buckeye soccer club 2016 boys blue,casa grande soccer club 2016 boys gold,2,0,2025-06-18
buckeye soccer club 2016 boys blue,rsl-az west valley 2016 boys red,4,3,2025-06-28
buckeye soccer club 2016 boys blue,peoria soccer club 2016 boys white,3,3,2025-09-17
buckeye soccer club 2016 boys blue,desert sc 2016 boys blue,3,3,2025-06-14
buckeye soccer club 2016 boys blue,fc tucson youth soccer 2016 boys white,4,3,2025-05-17
buckeye soccer club 2016 boys blue,casa grande soccer club 2016 boys black,0,1,2025-01-31
buckeye soccer club 2016 boys blue,az arsenal soccer club 2016 boys blue,2,4,2024-12-30
buckeye soccer club 2016 boys blue,queen creek soccer club 2016 boys blue,3,2,2025-07-16
buckeye soccer club 2016 boys blue,rsl-az west valley 2016 boys gold,1,0,2025-07-16
casa grande soccer club 2016 boys gold,peoria soccer club 2016 boys black,1,3,2025-10-10
casa grande soccer club 2016 boys gold,maricopa soccer club 2016 boys gold,2,3,2025-04-25
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys black,2,2,2025-02-15
casa grande soccer club 2016 boys gold,phoenix premier fc 2016 boys gold,3,2,2024-12-17
casa grande soccer club 2016 boys gold,casa grande soccer club 2016 boys blue,3,4,2025-09-04
casa grande soccer club 2016 boys gold,valley united fc 2016 boys black,2,2,2025-05-20
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys white,2,2,2025-03-04
casa grande soccer club 2016 boys gold,buckeye soccer club 2016 boys blue,4,0,2025-10-04
casa grande soccer club 2016 boys gold,rsl-az north 2016 boys white,4,1,2025-05-14
casa grande soccer club 2016 boys gold,rsl-az yuma 2016 boys gold,2,4,2025-09-06
casa grande soccer club 2016 boys gold,paradise valley soccer club 2016 boys gold,4,4,2025-09-30
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys black,1,3,2024-12-19
casa grande soccer club 2016 boys gold,casa grande soccer club 2016 boys red,2,3,2025-08-05
casa grande soccer club 2016 boys gold,phoenix premier fc 2016 boys red,2,1,2025-05-26
casa grande soccer club 2016 boys gold,queen creek soccer club 2016 boys white,4,4,2025-07-04
casa grande soccer club 2016 boys gold,queen creek soccer club 2016 boys blue,0,1,2025-02-06
casa grande soccer club 2016 boys gold,queen creek soccer club 2016 boys gold,2,3,2025-01-01
casa grande soccer club 2016 boys gold,az soccer club 2016 boys white,0,4,2025-02-14
casa grande soccer club 2016 boys gold,chandler soccer club 2016 boys blue,4,3,2025-07-28
casa grande soccer club 2016 boys gold,az arsenal soccer club 2016 boys gold,2,4,2025-07-19
casa grande soccer club 2016 boys gold,glendale soccer club 2016 boys black,4,0,2025-10-02
casa grande soccer club 2016 boys gold,phoenix rising fc 2016 boys gold,0,1,2025-04-12
casa grande soccer club 2016 boys gold,fc tucson youth soccer 2016 boys white,0,3,2025-06-23
casa grande soccer club 2016 boys gold,peoria soccer club 2016 boys black,2,2,2025-03-02
casa grande soccer club 2016 boys gold,paradise valley soccer club 2016 boys blue,0,1,2025-01-21
maricopa soccer club 2016 boys gold,scottsdale soccer club 2016 boys blue,3,2,2025-07-29
maricopa soccer club 2016 boys gold,chandler soccer club 2016 boys red,0,3,2025-08-15
maricopa soccer club 2016 boys gold,avondale soccer club 2016 boys white,3,2,2025-06-05
maricopa soccer club 2016 boys gold,phoenix premier fc 2016 boys red,1,3,2025-04-03
maricopa soccer club 2016 boys gold,phoenix rising fc 2016 boys gold,0,4,2025-04-20
maricopa soccer club 2016 boys gold,maricopa soccer club 2016 boys red,4,0,2024-12-24
maricopa soccer club 2016 boys gold,paradise valley soccer club 2016 boys blue,1,2,2025-06-07
maricopa soccer club 2016 boys gold,rsl-az north 2016 boys black,0,0,2025-01-10
maricopa soccer club 2016 boys gold,apache junction soccer club 2016 boys red,0,4,2025-08-26
maricopa soccer club 2016 boys gold,fountain hills soccer club 2016 boys blue,2,1,2025-09-25
maricopa soccer club 2016 boys gold,rsl-az west valley 2016 boys white,1,0,2025-04-01
maricopa soccer club 2016 boys gold,chandler soccer club 2016 boys blue,4,2,2025-10-07
maricopa soccer club 2016 boys gold,mesa soccer club 2016 boys blue,3,2,2025-03-09
maricopa soccer club 2016 boys gold,peoria soccer club 2016 boys white,4,2,2025-07-29
maricopa soccer club 2016 boys gold,fc elite arizona 2016 boys blue,0,1,2025-07-17
maricopa soccer club 2016 boys gold,fountain hills soccer club 2016 boys red,2,3,2025-05-13
maricopa soccer club 2016 boys gold,gilbert soccer club 2016 boys blue,1,1,2025-03-06
maricopa soccer club 2016 boys gold,buckeye soccer club 2016 boys blue,3,1,2025-07-20
maricopa soccer club 2016 boys gold,phoenix premier fc 2016 boys black,3,2,2025-02-17
maricopa soccer club 2016 boys gold,queen creek soccer club 2016 boys white,2,0,2025-06-04
maricopa soccer club 2016 boys gold,avondale soccer club 2016 boys white,2,4,2025-04-29
maricopa soccer club 2016 boys gold,avondale soccer club 2016 boys red,1,1,2025-04-29
maricopa soccer club 2016 boys gold,cave creek soccer club 2016 boys white,0,0,2025-07-27
maricopa soccer club 2016 boys gold,buckeye soccer club 2016 boys blue,4,4,2025-09-20
maricopa soccer club 2016 boys gold,scottsdale soccer club 2016 boys black,3,0,2025-07-04
queen creek soccer club 2016 boys gold,rsl-az yuma 2016 boys gold,3,4,2025-01-28
queen creek soccer club 2016 boys gold,az arsenal soccer club 2016 boys gold,3,3,2025-08-04
queen creek soccer club 2016 boys gold,chandler soccer club 2016 boys blue,1,0,2025-06-28
queen creek soccer club 2016 boys gold,rsl-az west valley 2016 boys black,2,0,2025-09-26
queen creek soccer club 2016 boys gold,gilbert soccer club 2016 boys gold,1,4,2025-03-03
queen creek soccer club 2016 boys gold,apache junction soccer club 2016 boys red,1,0,2025-07-30
queen creek soccer club 2016 boys gold,fc tucson youth soccer 2016 boys red,3,3,2025-06-01
queen creek soccer club 2016 boys gold,rsl-az west valley 2016 boys red,3,4,2025-07-29
queen creek soccer club 2016 boys gold,apache junction soccer club 2016 boys red,0,4,2025-01-29
queen creek soccer club 2016 boys gold,casa grande soccer club 2016 boys white,3,0,2025-03-16
queen creek soccer club 2016 boys gold,casa grande soccer club 2016 boys black,1,3,2025-08-27
queen creek soccer club 2016 boys gold,rsl-az yuma 2016 boys gold,3,4,2025-02-17
queen creek soccer club 2016 boys gold,scottsdale soccer club 2016 boys white,1,0,2025-05-08
queen creek soccer club 2016 boys gold,scottsdale soccer club 2016 boys white,1,4,2025-06-27
queen creek soccer club 2016 boys gold,peoria soccer club 2016 boys black,1,4,2025-09-24
queen creek soccer club 2016 boys gold,az arsenal soccer club 2016 boys gold,4,2,2025-08-07
queen creek soccer club 2016 boys gold,paradise valley soccer club 2016 boys blue,3,0,2025-04-01
queen creek soccer club 2016 boys gold,queen creek soccer club 2016 boys blue,2,0,2025-04-09
queen creek soccer club 2016 boys gold,avondale soccer club 2016 boys white,0,0,2025-06-28
queen creek soccer club 2016 boys gold,goodyear soccer club 2016 boys black,3,4,2025-10-02
queen creek soccer club 2016 boys gold,az arsenal soccer club 2016 boys blue,3,1,2025-05-03
queen creek soccer club 2016 boys gold,queen creek soccer club 2016 boys white,4,4,2024-12-28
queen creek soccer club 2016 boys gold,mesa soccer club 2016 boys blue,3,3,2025-09-08
queen creek soccer club 2016 boys gold,phoenix rising fc 2016 boys gold,1,0,2025-02-28
queen creek soccer club 2016 boys gold,surprise soccer club 2016 boys red,4,4,2025-03-13
gilbert soccer club 2016 boys blue,phoenix premier fc 2016 boys gold,2,0,2024-12-22
gilbert soccer club 2016 boys blue,peoria soccer club 2016 boys gold,3,1,2025-04-28
gilbert soccer club 2016 boys blue,cave creek soccer club 2016 boys white,2,0,2025-08-07
gilbert soccer club 2016 boys blue,queen creek soccer club 2016 boys blue,2,1,2024-12-19
gilbert soccer club 2016 boys blue,chandler soccer club 2016 boys gold,1,0,2025-05-03
gilbert soccer club 2016 boys blue,rsl-az west valley 2016 boys white,1,4,2025-03-11
gilbert soccer club 2016 boys blue,scottsdale soccer club 2016 boys gold,0,4,2025-06-27
gilbert soccer club 2016 boys blue,fc elite arizona 2016 boys black,2,4,2025-09-16
gilbert soccer club 2016 boys blue,paradise valley soccer club 2016 boys blue,2,1,2024-12-31
gilbert soccer club 2016 boys blue,fountain hills soccer club 2016 boys red,1,3,2025-02-02
gilbert soccer club 2016 boys blue,rsl-az yuma 2016 boys gold,2,2,2024-12-27
gilbert soccer club 2016 boys blue,fc elite arizona 2016 boys black,4,4,2025-07-12
gilbert soccer club 2016 boys blue,maricopa soccer club 2016 boys white,4,1,2025-07-02
gilbert soccer club 2016 boys blue,rsl-az north 2016 boys black,1,1,2025-02-19
gilbert soccer club 2016 boys blue,az arsenal soccer club 2016 boys blue,1,2,2025-03-13
gilbert soccer club 2016 boys blue,phoenix rising fc 2016 boys red,3,0,2025-08-30
gilbert soccer club 2016 boys blue,maricopa soccer club 2016 boys red,0,3,2025-02-23
gilbert soccer club 2016 boys blue,fc tucson youth soccer 2016 boys gold,4,2,2025-01-24
gilbert soccer club 2016 boys blue,casa grande soccer club 2016 boys red,0,3,2025-01-16
gilbert soccer club 2016 boys blue,az soccer club 2016 boys gold,2,0,2025-05-23
gilbert soccer club 2016 boys blue,maricopa soccer club 2016 boys gold,2,1,2025-03-19
gilbert soccer club 2016 boys blue,fountain hills soccer club 2016 boys blue,2,1,2025-04-23
gilbert soccer club 2016 boys blue,az arsenal soccer club 2016 boys blue,0,3,2025-09-25
gilbert soccer club 2016 boys blue,paradise valley soccer club 2016 boys white,4,3,2025-08-17
gilbert soccer club 2016 boys blue,queen creek soccer club 2016 boys blue,2,1,2024-12-21
fc tucson youth soccer 2016 boys gold,paradise valley soccer club 2016 boys gold,2,2,2025-08-31
fc tucson youth soccer 2016 boys gold,avondale soccer club 2016 boys white,3,4,2025-08-12
fc tucson youth soccer 2016 boys gold,phoenix premier fc 2016 boys black,0,3,2025-08-17
fc tucson youth soccer 2016 boys gold,az soccer club 2016 boys gold,4,3,2025-03-06
fc tucson youth soccer 2016 boys gold,phoenix rising fc 2016 boys gold,2,4,2025-09-01
fc tucson youth soccer 2016 boys gold,az soccer club 2016 boys white,0,4,2025-08-28
fc tucson youth soccer 2016 boys gold,paradise valley soccer club 2016 boys gold,4,0,2025-04-05
fc tucson youth soccer 2016 boys gold,gilbert soccer club 2016 boys blue,0,4,2025-03-04
fc tucson youth soccer 2016 boys gold,queen creek soccer club 2016 boys white,4,4,2025-05-04
fc tucson youth soccer 2016 boys gold,scottsdale soccer club 2016 boys white,1,0,2025-06-12
fc tucson youth soccer 2016 boys gold,peoria soccer club 2016 boys gold,2,1,2025-02-22
fc tucson youth soccer 2016 boys gold,az soccer club 2016 boys white,3,1,2025-02-06
fc tucson youth soccer 2016 boys gold,queen creek soccer club 2016 boys gold,2,1,2025-10-10
fc tucson youth soccer 2016 boys gold,valley united fc 2016 boys white,0,1,2025-03-06
fc tucson youth soccer 2016 boys gold,az soccer club 2016 boys red,0,1,2025-05-14
fc tucson youth soccer 2016 boys gold,fc elite arizona 2016 boys blue,0,1,2025-02-17
fc tucson youth soccer 2016 boys gold,casa grande soccer club 2016 boys black,1,3,2025-03-29
fc tucson youth soccer 2016 boys gold,queen creek soccer club 2016 boys blue,2,2,2025-01-26
fc tucson youth soccer 2016 boys gold,az soccer club 2016 boys red,0,0,2025-07-21
