date_utc,season,competition,venue,home_team_raw,away_team_raw,home_score,away_score,status,source_url,fetched_at,division,home_team_match,home_team_match_score,home_team_match_method,away_team_match,away_team_match_score,away_team_match_method
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 140,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_140,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 140,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 140,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_140,2025-10-10T19:32:41,az_boys_u11,U11 Team 140,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 140,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_140,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 140,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 140,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_140,2025-10-10T19:32:41,az_boys_u11,U11 Team 140,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 140,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_140,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 140,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 141,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 141,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 141,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 141,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 141,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 141,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 141,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 141,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 141,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 141,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,U11 Team 141,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 141,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_141,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 141,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 142,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 142,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 142,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 142,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 142,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 142,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 142,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 142,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 142,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 142,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,U11 Team 142,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 142,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_142,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 142,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 143,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 143,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 143,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 143,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 143,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 143,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 143,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 143,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 143,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 143,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,U11 Team 143,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 143,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_143,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 143,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 144,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 144,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 144,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 144,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 144,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 144,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-11,2025,AZ_BOYS_U11 League,Away,Opponent 13,U11 Team 144,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-07-04,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 14,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-27,2025,AZ_BOYS_U11 League,Away,Opponent 15,U11 Team 144,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-06-20,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 16,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-06-13,2025,AZ_BOYS_U11 League,Away,Opponent 17,U11 Team 144,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-06-06,2025,AZ_BOYS_U11 League,Home,U11 Team 144,Opponent 18,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,U11 Team 144,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-05-30,2025,AZ_BOYS_U11 League,Away,Opponent 19,U11 Team 144,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_144,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 144,100.0,EXACT
2025-10-10,2025,AZ_BOYS_U11 League,Home,U11 Team 145,Opponent 0,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,U11 Team 145,100.0,EXACT,,28.57142857142857,UNRESOLVED
2025-10-03,2025,AZ_BOYS_U11 League,Away,Opponent 1,U11 Team 145,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 145,100.0,EXACT
2025-09-26,2025,AZ_BOYS_U11 League,Home,U11 Team 145,Opponent 2,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,U11 Team 145,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-19,2025,AZ_BOYS_U11 League,Away,Opponent 3,U11 Team 145,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 145,100.0,EXACT
2025-09-12,2025,AZ_BOYS_U11 League,Home,U11 Team 145,Opponent 4,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,U11 Team 145,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-09-05,2025,AZ_BOYS_U11 League,Away,Opponent 5,U11 Team 145,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 145,100.0,EXACT
2025-08-29,2025,AZ_BOYS_U11 League,Home,U11 Team 145,Opponent 6,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,U11 Team 145,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-22,2025,AZ_BOYS_U11 League,Away,Opponent 7,U11 Team 145,3,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 145,100.0,EXACT
2025-08-15,2025,AZ_BOYS_U11 League,Home,U11 Team 145,Opponent 8,4,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,U11 Team 145,100.0,EXACT,,30.000000000000004,UNRESOLVED
2025-08-08,2025,AZ_BOYS_U11 League,Away,Opponent 9,U11 Team 145,2,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,,30.000000000000004,UNRESOLVED,U11 Team 145,100.0,EXACT
2025-08-01,2025,AZ_BOYS_U11 League,Home,U11 Team 145,Opponent 10,3,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,U11 Team 145,100.0,EXACT,,36.36363636363637,UNRESOLVED
2025-07-25,2025,AZ_BOYS_U11 League,Away,Opponent 11,U11 Team 145,4,2,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,,36.36363636363637,UNRESOLVED,U11 Team 145,100.0,EXACT
2025-07-18,2025,AZ_BOYS_U11 League,Home,U11 Team 145,Opponent 12,2,1,COMPLETED,https://rankings.gotsport.com/teamprofile.aspx?teamid=u11_145,2025-10-10T19:32:41,az_boys_u11,U11 Team 145,100.0,EXACT,,36.36363636363637,UNRESOLVED
