Team A,Team B,Score A,Score B,Date,Competition,SourceURL
buckeye soccer club 2016 blue,valley united 2016 black,3,4,2025-04-26,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,rsl-az north 2016 blue,2,3,2025-01-09,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,tucson youth soccer 2016 red,2,3,2025-01-05,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,chandler soccer club 2016 gold,3,4,2025-08-31,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,az arsenal soccer club 2016 gold,4,1,2025-09-08,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,phoenix premier 2016 red,2,4,2025-01-18,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,avondale soccer club 2016 red,1,2,2025-05-31,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,rsl-az yuma 2016 gold,3,1,2025-08-08,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,az arsenal soccer club 2016 gold,4,4,2025-10-07,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,az arsenal soccer club 2016 gold,0,0,2025-04-04,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,chandler soccer club 2016 blue,4,2,2025-07-10,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,rsl-az north 2016 black,3,1,2025-03-26,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,casa grande soccer club 2016 gold,2,0,2025-06-18,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,rsl-az west valley 2016 red,4,3,2025-06-28,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,peoria soccer club 2016 white,3,3,2025-09-17,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,desert 2016 blue,3,3,2025-06-14,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,tucson youth soccer 2016 white,4,3,2025-05-17,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,casa grande soccer club 2016 black,0,1,2025-01-31,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,az arsenal soccer club 2016 blue,2,4,2024-12-30,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,queen creek soccer club 2016 blue,3,2,2025-07-16,League Play,https://rankings.gotsport.com/teams/u10_106
buckeye soccer club 2016 blue,rsl-az west valley 2016 gold,1,0,2025-07-16,League Play,https://rankings.gotsport.com/teams/u10_106
casa grande soccer club 2016 gold,peoria soccer club 2016 black,1,3,2025-10-10,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,maricopa soccer club 2016 gold,2,3,2025-04-25,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,glendale soccer club 2016 black,2,2,2025-02-15,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,phoenix premier 2016 gold,3,2,2024-12-17,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,casa grande soccer club 2016 blue,3,4,2025-09-04,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,valley united 2016 black,2,2,2025-05-20,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,glendale soccer club 2016 white,2,2,2025-03-04,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,buckeye soccer club 2016 blue,4,0,2025-10-04,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,rsl-az north 2016 white,4,1,2025-05-14,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,rsl-az yuma 2016 gold,2,4,2025-09-06,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,paradise valley soccer club 2016 gold,4,4,2025-09-30,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,glendale soccer club 2016 black,1,3,2024-12-19,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,casa grande soccer club 2016 red,2,3,2025-08-05,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,phoenix premier 2016 red,2,1,2025-05-26,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,queen creek soccer club 2016 white,4,4,2025-07-04,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,queen creek soccer club 2016 blue,0,1,2025-02-06,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,queen creek soccer club 2016 gold,2,3,2025-01-01,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,az soccer club 2016 white,0,4,2025-02-14,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,chandler soccer club 2016 blue,4,3,2025-07-28,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,az arsenal soccer club 2016 gold,2,4,2025-07-19,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,glendale soccer club 2016 black,4,0,2025-10-02,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,phoenix rising 2016 gold,0,1,2025-04-12,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,tucson youth soccer 2016 white,0,3,2025-06-23,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,peoria soccer club 2016 black,2,2,2025-03-02,League Play,https://rankings.gotsport.com/teams/u10_107
casa grande soccer club 2016 gold,paradise valley soccer club 2016 blue,0,1,2025-01-21,League Play,https://rankings.gotsport.com/teams/u10_107
maricopa soccer club 2016 gold,scottsdale soccer club 2016 blue,3,2,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,chandler soccer club 2016 red,0,3,2025-08-15,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,avondale soccer club 2016 white,3,2,2025-06-05,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,phoenix premier 2016 red,1,3,2025-04-03,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,phoenix rising 2016 gold,0,4,2025-04-20,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,maricopa soccer club 2016 red,4,0,2024-12-24,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,paradise valley soccer club 2016 blue,1,2,2025-06-07,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,rsl-az north 2016 black,0,0,2025-01-10,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,apache junction soccer club 2016 red,0,4,2025-08-26,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,fountain hills soccer club 2016 blue,2,1,2025-09-25,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,rsl-az west valley 2016 white,1,0,2025-04-01,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,chandler soccer club 2016 blue,4,2,2025-10-07,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,mesa soccer club 2016 blue,3,2,2025-03-09,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,peoria soccer club 2016 white,4,2,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,elite arizona 2016 blue,0,1,2025-07-17,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,fountain hills soccer club 2016 red,2,3,2025-05-13,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,gilbert soccer club 2016 blue,1,1,2025-03-06,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,buckeye soccer club 2016 blue,3,1,2025-07-20,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,phoenix premier 2016 black,3,2,2025-02-17,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,queen creek soccer club 2016 white,2,0,2025-06-04,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,avondale soccer club 2016 white,2,4,2025-04-29,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,avondale soccer club 2016 red,1,1,2025-04-29,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,cave creek soccer club 2016 white,0,0,2025-07-27,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,buckeye soccer club 2016 blue,4,4,2025-09-20,League Play,https://rankings.gotsport.com/teams/u10_108
maricopa soccer club 2016 gold,scottsdale soccer club 2016 black,3,0,2025-07-04,League Play,https://rankings.gotsport.com/teams/u10_108
queen creek soccer club 2016 gold,rsl-az yuma 2016 gold,3,4,2025-01-28,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,az arsenal soccer club 2016 gold,3,3,2025-08-04,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,chandler soccer club 2016 blue,1,0,2025-06-28,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,rsl-az west valley 2016 black,2,0,2025-09-26,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,gilbert soccer club 2016 gold,1,4,2025-03-03,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,apache junction soccer club 2016 red,1,0,2025-07-30,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,tucson youth soccer 2016 red,3,3,2025-06-01,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,rsl-az west valley 2016 red,3,4,2025-07-29,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,apache junction soccer club 2016 red,0,4,2025-01-29,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,casa grande soccer club 2016 white,3,0,2025-03-16,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,casa grande soccer club 2016 black,1,3,2025-08-27,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,rsl-az yuma 2016 gold,3,4,2025-02-17,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,scottsdale soccer club 2016 white,1,0,2025-05-08,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,scottsdale soccer club 2016 white,1,4,2025-06-27,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,peoria soccer club 2016 black,1,4,2025-09-24,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,az arsenal soccer club 2016 gold,4,2,2025-08-07,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,paradise valley soccer club 2016 blue,3,0,2025-04-01,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,queen creek soccer club 2016 blue,2,0,2025-04-09,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,avondale soccer club 2016 white,0,0,2025-06-28,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,goodyear soccer club 2016 black,3,4,2025-10-02,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,az arsenal soccer club 2016 blue,3,1,2025-05-03,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,queen creek soccer club 2016 white,4,4,2024-12-28,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,mesa soccer club 2016 blue,3,3,2025-09-08,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,phoenix rising 2016 gold,1,0,2025-02-28,League Play,https://rankings.gotsport.com/teams/u10_109
queen creek soccer club 2016 gold,surprise soccer club 2016 red,4,4,2025-03-13,League Play,https://rankings.gotsport.com/teams/u10_109
gilbert soccer club 2016 blue,phoenix premier 2016 gold,2,0,2024-12-22,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,peoria soccer club 2016 gold,3,1,2025-04-28,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,cave creek soccer club 2016 white,2,0,2025-08-07,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,queen creek soccer club 2016 blue,2,1,2024-12-19,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,chandler soccer club 2016 gold,1,0,2025-05-03,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,rsl-az west valley 2016 white,1,4,2025-03-11,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,scottsdale soccer club 2016 gold,0,4,2025-06-27,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,elite arizona 2016 black,2,4,2025-09-16,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,paradise valley soccer club 2016 blue,2,1,2024-12-31,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,fountain hills soccer club 2016 red,1,3,2025-02-02,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,rsl-az yuma 2016 gold,2,2,2024-12-27,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,elite arizona 2016 black,4,4,2025-07-12,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,maricopa soccer club 2016 white,4,1,2025-07-02,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,rsl-az north 2016 black,1,1,2025-02-19,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,az arsenal soccer club 2016 blue,1,2,2025-03-13,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,phoenix rising 2016 red,3,0,2025-08-30,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,maricopa soccer club 2016 red,0,3,2025-02-23,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,tucson youth soccer 2016 gold,4,2,2025-01-24,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,casa grande soccer club 2016 red,0,3,2025-01-16,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,az soccer club 2016 gold,2,0,2025-05-23,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,maricopa soccer club 2016 gold,2,1,2025-03-19,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,fountain hills soccer club 2016 blue,2,1,2025-04-23,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,az arsenal soccer club 2016 blue,0,3,2025-09-25,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,paradise valley soccer club 2016 white,4,3,2025-08-17,League Play,https://rankings.gotsport.com/teams/u10_110
gilbert soccer club 2016 blue,queen creek soccer club 2016 blue,2,1,2024-12-21,League Play,https://rankings.gotsport.com/teams/u10_110
